T,FC,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
1,1,0.0531,4.0,1.0,0.03125503358092017,0.925512450370015,0.4450140687337969,0.05125480921415478,3.7298909506928637,0.8960032106138176,0.01685437411799214
2,2,0.0619,20.0,0.0,0.03678671763796987,7.274158342301533,0.0,0.027184932255878418,6.864333344312397,0.0,0.0097179433887116
3,0,0.158,1.0,0.5,0.003805887564433045,0.589573887744323,0.29229102653800315,0.09855283551398564,0.8731746246102238,0.2141888537287573,0.08776757451314401
4,4,0.081,1.0,0.5,0.05231038281105699,0.8635654581698531,0.08715475566266478,0.02797578854257953,0.40811334107445196,0.26872146040071027,0.07628308374757892
5,5,1.046,32.0,2.0,0.6964621388090351,1.2393015935959326,0.5462037811709177,0.33329778388676107,3.0115963126569127,0.6817831308770728,0.4981478271674477
6,7,1.75,32.0,5.0,1.7239079593466657,25.453432348191015,1.7847515932724345,0.6706613685940559,25.895469029092954,2.305843436992745,0.41855550520599616
7,6,2.96,24.0,4.5,0.6849595875194033,15.608969219972124,3.885631724414767,0.7175133102901393,19.90077557852018,3.616244980226489,0.9975039036372666
8,5,4.97,24.0,2.5,4.166384604139453,10.815010776304455,2.3631855397883594,4.562005001805605,23.743379404637537,0.26888414695962176,0.5547922690670989
9,5,0.42,24.0,4.0,0.25576815778931555,22.79424619997441,3.4719277114402076,0.06964965439359104,11.189590229335156,3.10252227717069,0.13013734368445878
10,10,4.7,30.0,2.0,1.2220910868880415,10.026518283096452,1.9310745836691234,1.9400885646390555,11.929514536189883,0.11329912923634256,0.566473494319844
11,2,0.9,0.0,0.0,0.6320483562891657,0.0,0.0,0.15812369995439438,0.0,0.0,0.24268087468585067
12,0,1.5,8.0,4.0,0.43406880244673324,0.6150231313794583,3.450667327939094,0.30604645689141874,3.0126789932800175,2.7196331453732894,0.9174454659464683
13,3,2.0,8.0,6.0,1.7641694727109887,4.719948784272623,4.317658313232618,0.35174991691020296,3.373415980359022,5.411709883873134,0.77197170677364
14,1,1.2,12.0,4.0,0.7066163172477365,3.307353278395522,2.9455323424061537,0.5900514080571052,1.878349913493576,0.13070844205044319,0.5736668471273896
15,0,1.2,20.0,6.0,0.775749510828872,15.42603196653955,1.2646463169784352,0.2751855720796693,17.29469407857018,2.8775335288162855,0.617532070001043
16,1,2.2,32.0,10.0,0.181464297146464,14.626363404628258,6.029672249394067,0.3093472841565592,5.720551320386903,1.7715699524082118,0.7092124282046535
17,0,7.6,24.0,8.0,0.821362934595338,23.074709754228948,4.257213498211191,3.131430372980819,10.712753463869127,0.905453027447015,5.834067793996875
