T,FC,x1,x2,x3,x4,x5,x6,x7
1,0,0.0531,4.0,1.0,0.044627593041501504,2.5398192328847498,0.2907068458536738,0.034808514185121764
2,0,0.0619,20.0,0.0,0.0009713515247481812,10.556745180047084,0.0,0.015946494783986322
3,3,0.158,1.0,0.5,0.07316375688286529,0.6637481920274103,0.2952607188574555,0.06823719645437716
4,2,0.081,1.0,0.5,0.05757594508521248,0.7145431627669047,0.3306697903699449,0.017099703726447448
5,9,1.046,32.0,2.0,0.43576904616287615,0.4792535218791869,1.9753763487493368,0.11224937474515854
6,7,1.75,32.0,5.0,0.4842447892895555,3.644556571112563,2.5566348918322896,1.689931691130012
7,8,2.96,24.0,4.5,0.4916184094853953,17.394657623097757,4.372185471714371,0.5103745992419645
8,4,4.97,24.0,2.5,1.6239188707243628,5.87718142348035,2.1538299629404376,4.379190848305455
9,1,0.42,24.0,4.0,0.41431795304132113,1.089643795912667,3.72123575821873,0.19713456926302364
10,4,4.7,30.0,2.0,0.14893504552153922,19.192112221548093,1.032231897721155,4.547616128766213
11,0,0.9,0.0,0.0,0.4717338888976283,0.0,0.0,0.46806921442595095
12,0,1.5,8.0,4.0,0.02328215924501742,3.1495241200651902,1.956578980372142,0.5908592664629975
13,2,2.0,8.0,6.0,0.8483896733555363,3.6492017265389043,4.292521174769757,1.1792744988215318
14,4,1.2,12.0,4.0,0.009429072716638398,5.349664404760762,2.3744093278923724,0.6022615978459784
15,4,1.2,20.0,6.0,0.1586649955166763,15.585302749761174,2.100314440229793,0.26894397357590255
16,2,2.2,32.0,10.0,0.9856491899937296,15.909175783475735,6.787048047276447,0.36589515759081065
17,2,7.6,24.0,8.0,1.7198859005322187,22.576083265972947,0.7084854557959614,4.712315454852074
