T,FC,x1,x2
1,5,6.331434391259732,7.1678637895024035
2,2,5.504326358173569,5.236126970063953
3,3,2.725212527615626,5.2296397206193195
4,3,4.998452853075424,5.178387755913924
5,8,8.732886445346196,2.218893259290271
6,4,7.73538236429506,4.984835770393467
7,2,7.229827049966335,7.155772275015689
8,5,2.4198695300566873,7.203994917274583
9,8,4.617615949122194,11.807695572035275
10,8,3.193849055949801,3.7985699881164003
11,3,5.0768752678824285,6.401151675040674
12,4,4.177175191872189,8.052772814148712
13,0,6.093065261745598,8.492284367212717
14,4,6.789115717571654,9.088185874742539
15,3,6.834371063317538,5.806392618379151
16,2,6.555519926056666,3.267917376163891
17,1,7.445694261406397,3.5475791005633805
18,2,5.089616728187227,9.722982082844021
19,4,2.226887100000716,3.618436337470926
20,5,4.403992089989178,6.5696780314978405
