T,FC,x1,x2,x3,x4,x5,x6,x7,x8,x9
1,6,6.4141961276350345,7.2964971890726495,3.574534060645193,2.0512828612085596,5.101200742834354,5.876262404977133,7.556478736179912,3.19853164256742,5.520180113081827
2,7,6.757925109090518,4.540753169538971,5.117926189623542,6.140095677955065,2.168330543904628,3.241394837540658,4.801614093882902,7.139322472831762,2.1733607298142865
3,8,2.143024757097959,5.310310483718779,4.126422038893992,3.3438755520807515,4.249703987843612,6.099104846813442,8.240321371942038,5.298323694768246,6.596843182782074
4,11,6.569484633831256,4.254282876165575,6.196298159169196,6.366860458883992,2.406427432081649,4.3563016708123765,7.5642970884224745,7.064770005475978,5.809667480979097
5,12,7.598632923649027,2.804251317337107,6.672751602496563,4.401429449173851,4.30249109123706,7.025635869704041,5.188968830336673,4.227672006412302,3.9128153701406827
6,5,3.9416093078832786,12.315298610731961,8.330629178392083,5.007174081595563,7.3008036540386945,7.072916129579376,4.621895568233884,5.200356947552108,2.3957306300633983
7,13,4.414655858011456,2.7776581089664796,4.287766995202732,8.447729535045534,7.374820505760679,2.509606568131748,9.565077494894108,4.823355607934887,6.286425314143685
8,7,8.000783169316962,2.820011526367881,7.843386392013272,3.3332785179905486,2.446570576713664,5.2773921574856075,4.041725641297817,6.217440578735775,5.428634981500922
9,4,4.12600402064219,2.1111687901629583,4.299078805038005,7.169525576072571,5.459948623081262,3.1127775461747147,4.021434478041671,6.360402221911027,4.317040667871094
10,4,6.010054353045158,3.693763973524174,4.3110317256892925,4.502667796459884,9.989936612426416,8.192213217293602,3.522371309118241,2.760389045601979,2.18208531446696
11,3,5.526494964837364,7.933078344799446,6.313744783695753,2.0557302092134724,9.429553003519201,6.482738104532791,6.235074671189203,4.8391533531425805,6.459304252174798
12,2,3.0579453703139063,7.371152804077531,5.685366863999688,10.330417243505003,3.2295594865786335,3.5078456763791155,8.056110631267119,7.5800722443545165,3.614019700917259
13,0,4.164158531732383,5.126235781282678,2.3468586363290838,6.192384268175517,2.21477735581672,5.415930172330335,4.003306473866385,2.823360956730946,2.4946604158418744
14,1,7.345701602749874,6.326986533798627,8.218017465275594,2.6626314462725906,4.646492189531453,8.513141113689512,5.430647443683389,6.539768803052739,5.553960549556517
15,1,7.058942025965055,4.568880785359588,6.92105081038355,5.213774802442313,3.8819832948807007,3.181503460104406,4.704312773949225,7.656850230400813,6.223493134743086
16,0,7.1432401375563375,3.5633286033048712,3.1012305763072474,8.435409855082744,3.384460941555774,5.477019587213811,8.647921144449503,4.96742279861251,3.215670863670816
17,0,5.703337065818154,4.0326022378658255,6.0849947107749145,2.4275590839683794,4.499745898984371,7.584047972235366,5.008068429963551,4.482454007326014,5.473127234609264
18,0,6.951245598195331,5.374546262520626,5.190198362713737,3.5598138765464666,6.085290787975123,6.660645433658001,5.701542126247529,2.1807418839740813,5.068853068584845
19,0,6.147655620061494,9.592502799562256,3.2362260209638674,5.091961177994409,3.9897739510287007,3.8455867246020525,4.05894858283492,5.054242571386208,4.519810255091818
20,0,7.389356911882661,3.9204237373985484,5.152922315319071,6.191278356089274,7.048232436971533,4.221369081928556,4.833555946048463,8.874641569314182,7.011097173343193
