T,FC,x1,x2
1,1,2.5817814215691124,6.338392570959739
2,3,3.326421351903876,8.8435722551916
3,0,3.0933762296713403,6.9274948420986835
4,0,5.222162420103251,5.4449362721863235
5,2,3.238375286102597,2.148589488967788
6,5,6.488879864329407,4.520498885749992
7,2,4.13475098803238,6.581323976719307
8,1,5.43020209591083,7.470956682784719
9,4,5.134665495761369,5.645200721044843
10,1,4.107730299331627,6.803440888471233
11,1,6.660587633738067,3.184187840990412
12,1,5.736607663890331,3.2563003371581245
13,1,6.902897297460992,6.219021128752516
14,1,6.21375959942101,5.5396425677977525
15,4,3.2018703325243427,2.166996193639371
16,0,8.715378029128699,8.4930431708483
17,1,8.034308086369446,3.2347986849092862
18,1,4.16944383257343,3.3528797784289672
19,3,6.992984971774968,6.210580947072211
20,1,6.599788353809533,7.209307060741611
