T,FC,x1,x2
1,2,5.496560916139568,3.405190340968421
2,8,5.330233398566504,4.304364090148418
3,7,7.491736261094191,8.925501052936037
4,9,5.885736299055529,3.6073948852880364
5,4,3.5748457940978886,3.6444850008098606
6,8,3.1921205804652732,5.45719535457217
7,2,7.30490416907382,4.514738529531423
8,3,2.9402505736575213,4.024733980505316
9,4,5.992735872196559,5.745659379576877
10,4,2.1272174026872226,5.032773974045023
11,3,3.489060469221558,7.24141936409324
12,5,6.24199253302766,3.3529733160863535
13,4,8.597251395191453,7.924059092071945
14,5,6.364628080805849,4.568083105443272
15,2,6.55435693437871,6.98231046074774
16,6,5.247080313985736,8.062788754618163
17,1,6.537806951957776,2.967426396230513
18,2,6.867309588752506,6.327573231949
19,2,9.685577649712688,6.603857942609755
20,1,4.5916114566408,7.214095597173971
