T,FC,x1,x2,x3,x4,x5,x6
1,2,7.333671701352555,7.7162302233493705,5.695815861612993,4.0575141699218475,5.855302054834582,6.491222984145923
2,3,6.6278236115454945,7.1473252585762514,4.310280026042475,5.90549058141313,8.071037445123006,6.138192782401174
3,11,6.018276679557397,2.501495665551894,7.170261361803783,6.609878452841192,7.517845289973282,7.8514596359283075
4,5,2.8574807523566252,4.0690121188230854,4.793054951828451,4.696827711608825,7.4457554845583385,3.401883424887904
5,6,4.18214613694152,6.002943721449143,4.974573919971514,4.2768302457971785,2.2086422003668096,8.688530887458331
6,4,8.365239877649863,4.889972979636975,7.351201786219817,2.5115936921054245,7.587608469685714,5.231144526553708
7,5,7.364466105506446,5.575562804095804,4.114200699361087,4.552664420525321,7.8655553701641745,2.23913265945567
8,7,8.1977657754738,9.905783313169431,5.430987150259789,6.417529986162392,8.858194477910398,8.646563373645304
9,8,5.986733710487732,8.320012952273592,5.299039017130533,7.756660124168741,6.9927215902098725,5.616089918010293
10,7,7.379369522112339,6.1318489719908404,4.231723031323965,7.117643963724895,6.03315712316514,2.316450859683552
11,5,7.995354297835281,4.314491015959749,2.322311381662349,5.242190188129345,6.298394069707875,7.82081936985937
12,5,7.176857811245309,4.543338406456687,7.579153634762953,5.610694465653402,3.487823027061544,5.740163286591999
13,6,2.186206914785484,3.459058621583149,2.2889888890656227,7.4911953536266855,7.078223659330549,9.767779764721855
14,3,4.558666607746043,5.132981642377013,3.976859632445511,2.9154346000799385,5.664825514289335,5.702090457744226
15,3,7.492167276267205,3.4792033063374617,5.236200598325519,4.371799424881644,2.8984919927036614,8.414819502866013
16,5,5.136982535019355,5.148783405004277,6.8591856531148805,5.018271125675426,2.5829602756822116,7.206165923746242
17,2,5.405444248171316,4.041014388105362,5.316033702935076,4.244143620668206,4.129465116656432,5.351669391971374
18,3,6.0339600708239045,5.657107768325288,2.123158517128394,6.407901843169808,3.1038074789526866,6.324026251867847
19,0,7.383536343782806,5.905656041187565,4.002136494439066,7.767235992193472,4.227906034164369,7.048310150017848
20,0,6.381714054048054,3.756541861027628,4.437438863607732,2.226928000455998,6.723137714133095,7.008328857581053
