T,FC,x1,x2,x3,x4,x5,x6,x7,x8
1,5,2.43366105554239,6.266597493909487,7.818989825393185,4.454857575882157,5.40351608586918,6.209014039811397,8.067311351993004,9.750574046934872
2,5,8.32206609042844,6.215330339596971,5.800970014917495,2.1417225842306586,4.2226067484215015,6.183609743009881,6.029354900618132,6.4899153847408515
3,9,7.704333631769249,2.5732624146034415,5.942234617578999,2.4449859657709836,7.026425304957307,4.0446355422502185,7.56235013532711,3.061259123267326
4,4,3.1800334228317055,2.70911742863615,4.0335015544621475,3.3515968337839217,5.234006903716991,3.2701920199001377,10.371754285030121,6.9050743473321585
5,8,6.206275016267238,6.09838742096769,10.070103170723032,3.2427980422018097,3.0706688773659714,3.2915168807414625,2.9925615182439467,7.4242230356357055
6,4,3.4978025855123596,9.474792129957516,2.2475386942591244,7.462995434699053,5.010214745252321,2.9738787867254355,6.329124045073954,5.541430841980621
7,4,7.126062688211669,7.3720940681558265,4.367830902025174,4.228751940026204,5.309217745773897,6.638815025814133,4.67056349155494,9.615005091601272
8,1,4.121545151303559,8.795999186002291,3.210959506142692,3.402880545346545,3.453342053996986,5.880953155475845,2.292620338019036,7.9390696439377955
9,7,5.378309763939379,10.496307339979971,7.141951696583775,7.98137468064481,6.262718595246791,5.6843156232597805,6.648658568352303,3.1158108630365695
10,3,6.729866534295214,6.710317022345041,5.6056715280701175,5.287419475143671,6.560521880084821,2.0381591432267654,5.5405224401705935,2.1973634699314517
11,3,10.521876218938624,3.8413594908612287,3.0126319152984093,3.296467912706998,2.2537351142131237,4.351932044248864,8.771194486068657,4.072230012784282
12,3,3.32767884148042,6.511923463015192,6.268463116845615,4.077144765291292,7.350887097365994,9.154300982212472,4.2082222052724285,5.6879605345810775
13,4,5.6956048691950105,7.306139846717255,5.200088503352466,4.573540179723882,4.813132831739032,5.240512864738706,7.179903793143324,5.498679654073045
14,2,7.097651485589524,3.8628577913824342,7.224770093608026,2.1397989633181167,9.581638431289992,4.313392546369701,3.9102617145679797,5.359874766763342
15,6,7.4361950461666,7.145618441399861,5.7747613692476065,6.997663646682664,6.521970199042263,5.304601689940314,4.301425147938136,5.63625715396881
16,1,4.060963903395872,4.532372290887625,3.4500215271341554,6.772885786072683,2.672378917975565,4.05154179315449,3.1508009688932503,6.595806895140822
17,4,4.360485130029785,3.403238604673412,6.4380462607173925,7.132211059111091,3.4585866017772795,6.646722521510464,7.248712358347287,7.68955297255449
18,0,5.701507420569243,4.136063419050448,5.550695597404805,5.835367795356626,4.70081110362545,6.727952176291,6.383028105127528,6.1018099146731615
19,2,4.963058740932323,6.009680139224631,3.2964335561185365,8.169222716066495,3.5395669949335398,6.681457951227012,3.4044772381886585,2.221968124148841
20,3,6.311255107642601,8.30623925431743,8.154761037783262,6.231415683060274,4.6153845434138745,3.784657385160866,6.123219932722048,4.772088325039183
