T,FC,x1,x2,x3
1,0,8.431159423566337,5.7628404725954585,7.898781595952047
2,1,2.3369473753644083,5.176549648382135,3.7581242675968562
3,4,7.058016762951226,3.3141231038261707,5.062042954916325
4,2,4.678665614362927,7.6869313980117955,2.285474533638413
5,0,3.20312607277193,6.450500850010619,3.551613385487391
6,2,6.042526240789613,4.956410047712101,4.170791741200055
7,2,7.897092069893914,9.062189861832127,8.230995226147252
8,5,9.34294112297438,7.0166969639111025,3.5355023119320097
9,0,7.408229838680198,5.1797136491039435,4.729746421407038
10,2,3.500333503082928,7.436972372910677,4.593205748803504
11,1,5.448469309719697,4.474202982856279,8.120292891544313
12,2,6.336636860230331,7.177093351510208,7.244653158611437
13,2,8.709794823616177,8.541225456070356,7.5440379849206405
14,3,7.493068888461837,4.403524730205949,5.0225271382037615
15,1,3.5806759757307227,6.721452125036535,7.3271803690395245
16,1,4.40320715301269,6.9257588151750795,2.1298563439779152
17,1,2.4657140070808587,10.411870793416035,6.253286782958098
18,1,8.205375470187604,3.3835535727322483,3.860335384888897
19,1,3.0249460342933983,2.5338582182794083,5.6331095024334115
20,1,7.223167880125505,2.2714962524276654,5.056112737549313
