T,FC,x1,x2
1,1,7.2447580264735505,5.055839605883886
2,2,4.408935412221036,4.101043808863743
3,6,4.726431414839446,3.390013247721157
4,3,4.234357744403369,6.244574357245817
5,8,4.1984819696532645,7.137761466794202
6,5,5.844694821686462,5.576644612919546
7,5,9.271525633403057,5.69512597549598
8,2,10.53529930318794,8.839971861188806
9,4,7.800769691009941,6.44304880526545
10,3,4.682720704083743,7.522607203281357
11,2,9.040623350807309,4.1897728919354496
12,4,6.303034061349922,5.605515021534596
13,4,2.8711985820096078,5.005742139189802
14,3,2.128414051566206,4.52677692889794
15,3,5.910279532606097,5.522448145695575
16,2,2.1809883150518368,4.440082498617402
17,3,6.082555811982985,4.93482973578193
18,2,3.254817575579261,3.661237466829115
19,2,7.144982448515734,2.0511885163916204
20,0,8.347346917579737,6.123510354854128
