T,FC,x1,x2,x3,x4
1,1,7.272985376981625,8.248921659293368,8.923679122595798,7.032014183416716
2,2,3.040405356654163,6.248733678745586,4.440608005771679,7.060781991352404
3,8,7.459215120454829,3.4484499861828297,10.040520740058014,4.590999287639509
4,3,8.60352897312299,2.0707997487529273,3.5075434906141396,8.001571720100364
5,7,6.471142711088026,4.777287797310607,4.420379704571906,5.6892146922943905
6,2,7.019187965789689,3.3034309655607474,6.082751152803085,2.54699118874434
7,11,7.807458246216727,4.340827743532908,8.65294135247682,8.709474024625127
8,11,7.302731234222199,8.656711026074744,7.314432940920952,5.194327044852914
9,10,7.189390868273536,3.277534137877438,5.898051900628824,7.931224028465914
10,7,2.8917225217393367,5.4381635121095195,7.686913420535456,5.2265285703506335
11,7,5.055656491550287,6.066370196326357,6.729600825197773,6.827773493940438
12,5,7.132550216053149,4.712520840585109,2.4745605618943856,8.779154641538792
13,4,2.858292860660601,10.61304950578446,6.3733468826315836,7.225323740162766
14,4,3.8501314384988037,5.3554052400058065,5.480459390606288,6.037613077648912
15,2,5.622756828735418,4.041167682791288,6.4685706765179365,6.433061164561407
16,1,5.704401290943144,4.9795393451956835,2.651844019169122,3.2932227868869495
17,2,5.093634194161912,3.4356926989558505,8.478536756456268,8.15964361291643
18,2,6.887368582281749,5.613198982319626,6.530142014140304,4.2161083380058395
19,1,7.691734401443196,7.018812006656197,5.252322796618294,2.1815387524612255
20,1,3.1638710293220806,3.034777301864166,4.052214821165731,3.3891139899669493
