T,FC,x1,x2,x3,x4,x5,x6,x7
1,0,6.755707500425496,5.509130991323485,9.043006400844078,6.037407287204922,7.329489745773538,2.6347253475555727,5.739989694703942
2,4,4.4741800537233,5.084240231043992,7.554560190066668,7.0958374836641065,2.530716411102356,4.340004461826635,6.254619777075302
3,3,4.40330106309181,5.739841597824483,3.6055603261766906,6.549471223429815,6.1052617737648385,5.260926941218083,8.145132516092954
4,3,4.51921844060989,4.619084508409697,11.432004727185785,4.600328134284439,5.997134054413318,3.1386581720427245,6.212875276513797
5,9,11.37259168677448,7.0053720939657165,9.295857572830952,9.606148015547648,2.2712425490319257,4.519193374901334,2.098777357968223
6,8,4.299128782372516,5.398863033324732,4.656357801275663,3.315896871555675,6.940624618829235,3.2283367185048633,6.550999367634657
7,3,9.011253030775208,4.308546512668712,3.141210472716779,3.3409897369447736,7.584796737540848,4.428552018283209,6.339743091505645
8,6,5.3747657879013575,3.9855825053730918,6.617145422474264,7.895709462384496,3.5229728848211455,5.103408326537207,8.131503527088267
9,7,6.4357561728518355,7.222474928434743,2.5378858561041957,9.172292731845415,5.2417268517657885,4.2938064742835165,4.1308936866267985
10,7,8.052937607637515,9.226264022209413,4.9722717936694005,8.024275492860957,9.640420600682852,2.260399411953369,7.13794821585087
11,5,7.579166901097606,6.469782826347284,2.2894408322844195,7.68800110083382,7.04341873380279,3.874618257432991,7.285695090326707
12,2,4.333316794259685,4.16324522620231,2.1261688437269086,4.988714336930952,2.2816203161120074,3.9040389080817284,7.01136207988133
13,2,3.2334414976878696,6.380587173056029,3.003861436567884,6.694107602694226,3.001251831325839,6.131510111221363,6.077764879965154
14,4,9.37360900025967,6.0915865050963625,4.9469087432008605,7.2339647816869315,3.4344636661671215,4.714479829336878,7.5655080966327946
15,2,6.696967095838547,5.055926348417554,4.526580261065682,5.4344268964476425,3.4528322790497104,3.2655527620829163,5.17899126576952
16,3,4.2051560230192075,3.026037531200876,6.560659869092369,6.049152470974131,2.7769333434471912,5.374158385897127,7.066512002927329
17,3,2.5148950002060815,8.073604801289315,5.229085571448773,2.4377872811501895,3.993659347631585,4.279814774381046,2.386320252790655
18,1,5.005236786714858,3.6169034553980444,5.383114487219031,6.556742144618324,4.499825255815062,2.2307531050476594,7.014762263245537
19,1,7.435435490358318,2.4541990185955456,3.346114715087778,3.261357715132714,4.2878120955808425,4.177075870419925,4.098373094807938
20,2,2.7401307723028814,7.047617408924398,3.6065509499943937,2.1760572456512763,4.44745403874273,5.26949281979617,4.1512025084713855
