T,FC,x1,x2,x3,x4,x5,x6
1,3,4.787575625026744,4.193659054453789,3.479538566652507,7.460418492109811,6.3594358650219664,5.190434069183904
2,5,7.374545790984346,6.38662403745084,4.755619933764251,4.791190452646193,6.4994773256870735,5.297335478694751
3,6,6.262908702833842,3.369069367475462,5.11508210811958,4.945691233642389,6.712497197025935,7.028399047329062
4,3,4.390922474209855,6.034115166715971,3.7454024609080743,6.690836898245433,3.1325514864715607,6.912861711110916
5,8,6.6185918871325145,5.016776521754878,8.73767006682091,2.0760790839296477,3.4276672058946382,6.339448830914669
6,6,6.334376628825606,6.071959945545347,4.663243805244483,5.166795527441536,3.6629674115498774,6.193151268160247
7,5,2.4946767720321956,4.503836562956794,4.648694510901286,4.253804953399379,9.844300213238736,6.169982611533701
8,1,6.709663184465427,5.611684620280293,6.1911608013866415,2.3315568334847443,6.302235921541932,4.158718756266566
9,5,4.260072116736326,5.707237207286674,7.489534703189822,4.093314502851586,2.3280639306611763,4.777073220937872
10,3,8.18942371877159,3.9758059197416684,5.687175963147524,4.5519121238095295,8.466964994944847,2.4730104923705585
11,5,6.033667105375507,5.325617530146322,3.1328254415044805,8.38100420103042,6.002654175725853,6.599849761090157
12,2,3.4139688312779013,7.235462761792126,5.466385431449574,6.992279249306621,6.007860313352554,7.303641136036447
13,1,7.574725181713777,8.874532984647729,3.697834819868066,3.313226276277453,5.60353893661003,4.195668630088131
14,0,3.0024568001294805,4.781931400928547,4.936254324162674,4.356903494472874,5.522498477875815,5.875646723846055
15,0,6.5794426012769955,5.566997124258977,7.238013731161772,7.441840523863557,3.234087577189844,6.571225379781545
16,2,5.373855097068583,4.111058008690344,4.2674367591980795,3.9839488673420216,4.252141166925643,8.9606220057189
17,1,4.436222997319057,6.162852673041911,4.322970049636197,3.1615680997658817,4.783207031822688,4.738534475167347
18,2,2.114262723670619,5.020756991317459,6.15723969837211,6.709809238051599,3.9239561586176377,7.123571316001763
19,1,4.285748284388408,5.8558515229401396,8.867687384550845,4.981176117235103,8.125088173136632,7.731944864279878
20,1,5.6535799117777366,2.3239370073180226,5.510551543335839,5.5553088776751425,6.235176993038857,4.4504138022073185
