T,FC,x1,x2,x3
1,2,4.877067616026965,9.017533562968305,6.092040266821728
2,3,7.6185854293640585,4.080669455499774,8.365723302092055
3,3,5.278782246094903,3.3048415368794117,2.824269898301135
4,6,5.929314007488638,6.383393465349908,6.647262117519153
5,6,8.111724594091296,2.241583812140363,2.474845371446932
6,4,7.646813018193316,5.803367352306738,6.329760892945897
7,6,5.428155704557021,4.078206395504354,7.077747574010827
8,5,5.525657674416491,7.687290693534039,7.117886825805885
9,0,4.132324351805478,3.663873798784282,5.028587779075505
10,6,8.003045765555289,8.68099681794478,4.803390090103771
11,7,5.397438446573333,7.083003928194829,7.167128992296887
12,3,4.1521304013970095,3.204292019061956,7.250260092363377
13,2,8.569001501839296,3.44469385382581,5.860482034389237
14,3,7.249480930234614,4.33266033686237,5.270334269431272
15,5,7.3747642911060725,9.013055953052632,4.590877958428237
16,1,3.070501045588443,4.02849726123538,3.1479864634483765
17,4,7.671183345584716,7.4544531288531495,5.149665780298571
18,3,7.20380227561607,4.53615985050651,4.368910794455321
19,3,4.779498273077541,2.2368044471273016,6.876665634832163
20,1,4.179179246073919,3.322733155695821,4.006770445801042
