T,FC,x1,x2,x3,x4
1,0,2.355491047877958,4.223087099660666,2.17775112585598,7.029738107947178
2,3,7.16367367553941,4.427000177480411,4.43184292415316,4.012623235621798
3,5,6.392292456715837,7.439494525062206,4.62962018218264,5.408476407745277
4,3,3.043437658939468,2.2597978973586232,7.365071894891614,5.426248021057285
5,5,2.9041915190601246,5.099516501862827,2.173711864739981,2.6574036536033394
6,9,10.985652071884793,2.0221317416877134,7.0276077002257535,10.071376467546365
7,7,4.460358712266084,7.2491347379509445,7.924392026800284,6.777057821951002
8,4,4.475563577962095,7.472496485300609,5.0239010839522695,10.258472061311497
9,2,4.401362177294131,2.8698780398763506,3.8407049722834516,7.36474116404717
10,4,7.9810507159682516,7.037060414914269,4.2646844552738825,4.28276516283232
11,3,8.151136896333195,5.389135260375579,7.315342778070616,5.520949685776282
12,4,6.0735400481306225,7.01767021592417,4.48729167786664,6.625258567581944
13,4,7.3657978480992155,4.41525546871954,5.638609869125767,4.066626213638627
14,4,3.10507973047424,7.817343610949711,4.093079249667939,7.719878736105355
15,0,4.811365205169496,4.221388096353427,7.241541372090918,4.513890706956024
16,3,2.6252074092640516,6.179978068679817,7.980187952423037,4.427603423373377
17,2,6.596464646588455,6.091259513322285,2.286348949645574,6.384489262586414
18,0,4.935804022447611,5.7793871946762465,5.009905658809222,8.801562267228583
19,1,5.14545249251888,12.397356957892068,6.393585456554465,6.0294277201536355
20,3,2.5758289288676304,5.33710672818046,3.7450435850074397,2.7537421385169676
