T,FC,x1,x2,x3
1,5,7.175757182076838,3.2631722048697647,7.539847170666487
2,6,3.8238107795802923,6.857812080945577,7.829345806858807
3,9,3.380301545557956,8.914097901569527,3.687362493987343
4,5,5.107163007248238,2.3320586376507726,9.75297087673594
5,2,7.079091753179421,6.883086584604923,3.429304181271344
6,3,2.6519828819719478,5.376049848298295,3.392292232107492
7,5,4.241030517160831,8.70733356319449,5.919447764421095
8,3,5.582299958151097,8.059913171417744,7.299919436232033
9,4,4.06559602690064,7.1948447942227425,5.0167952063213965
10,1,7.245981131100401,6.023881264649759,8.787938098112575
11,2,5.224575678394858,8.383288209998714,2.4288869712157006
12,2,4.441529315922605,4.593935469307892,8.313724772619903
13,1,4.080324876129064,2.374632393926583,5.531382494246936
14,0,4.142612210102625,4.0690547006533855,2.0456519897024052
15,1,3.613171165205122,3.9007095068934223,5.921952052573159
16,0,7.727653724053592,3.129481762375848,3.1132160660289347
17,1,7.606136151503489,7.373730019496959,3.664218025852553
18,1,5.475647627391943,4.904026169409093,7.07355629368153
19,1,7.547684027712386,7.786134024456941,5.260885397763229
20,0,4.443708914141929,6.838049768723377,7.132220706760559
