T,FC,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
1,2,7.862939888660097,5.833480133455918,5.7613713826188455,3.1230140521921816,6.2315295001053155,5.051360260108406,4.266480766507984,5.180801184365687,2.144088522339243,7.264154558578195
2,12,3.5663981831353158,3.026131930611094,8.238917216397576,6.02411276085012,4.285769798435087,3.6515747296696244,6.090096589412847,7.5200330063768295,6.469212513824275,6.173914087444746
3,20,9.194201908617977,10.879322372454848,4.662506877667498,5.12012559355909,6.50988333827744,5.625454577101515,5.304841791487794,5.972866918178712,2.8315209936360644,9.323454482816436
4,12,4.266293148717798,6.137306092727598,4.119203155770396,4.01245188740509,3.0651581957054645,2.666039054642308,6.058859678821268,4.2639799253202675,3.0154367074321504,2.0709473451446243
5,9,4.384982540047643,6.207203701625989,3.1192866069149514,5.140748577316533,2.866886678537842,4.608366297776218,5.0916781453500946,5.243594923108107,2.002039655234194,4.687344983193231
6,19,5.2586342621964555,5.1617457918677765,7.1022418059919366,7.925466213398536,4.265821143145769,8.651903794482672,4.017838473902149,4.159233962828574,6.105435711243549,4.318122529162806
7,13,8.625988532241166,2.783635233199436,7.977506317123774,5.248661653428721,3.8502590107700616,6.35106737898596,7.776215248324993,8.988698487878562,8.753082695953974,3.202829112260071
8,7,5.412415647131297,7.145433170474397,8.25197099140506,4.622074611575616,5.602670585404946,2.804830212446556,6.030327500192117,2.25008803256018,4.089939055130368,6.544524002768993
9,10,5.480151414566093,2.8808648075279164,3.452241298141502,3.768764038063857,2.1655313873933575,2.764342618278005,5.334597685639094,2.785813713385209,3.4811345405011465,9.88349796085728
10,3,8.762029859288269,5.636897802540446,4.767617723989074,2.810972820937678,7.089592520267701,5.5011990695447235,7.130265563687298,9.848277933351604,7.160978649572587,3.1864923748352427
11,2,6.397357515209301,5.2546019878669235,6.2028749418874725,6.070062191125402,4.086888531650685,4.557402268667877,5.4453537259004365,5.996798841041425,5.176891718159873,6.514859379359007
12,2,5.531824683649752,5.040010811395087,7.72354890323274,6.377383201039862,5.413357298355473,6.145229244011826,3.7847878608958254,4.0945856867023505,5.262402338556378,7.627997913299347
13,0,6.522094234375178,3.573628775227672,5.364008398118646,9.899262176378745,3.365866745598926,7.765753579834275,3.1026296312811357,2.066440208359484,7.659230592795796,3.196863447505383
14,0,4.212256644921063,4.218772161100471,6.139288719081639,4.095888448217347,3.8848972129270014,2.2791491240101305,8.212444753086514,7.093604365222761,5.974520780543745,4.38745619433159
15,0,4.889752382756298,7.705547558005161,9.658742029986298,6.190342462201908,5.012045488495005,2.1161269715709574,5.178072142044521,5.376745158561794,7.605483722276977,5.084491845548057
16,0,5.225043949907496,4.445065595289119,10.457103509027625,4.96878027073512,7.118021809948109,5.448767348085323,6.204271468648468,2.719591557133986,7.360945945393703,5.016234083920253
17,0,6.798703628115863,4.035586838967194,7.68169000258241,6.304280497310583,6.7085965203963855,2.0485518915760084,5.1535925761369095,2.0112533168843396,9.359235856941256,3.30513438289407
18,0,5.446146696099688,4.028124488094037,5.1043782985453765,5.419424166768568,2.380312046418103,5.373808888096779,4.787225633217132,7.00645442463535,5.793698188447009,4.017035520573172
19,0,2.3791529527094664,4.665404050206973,5.629994592738475,5.157879672743433,5.747557439682584,3.1464711210796907,7.546310845184668,4.134879888306581,5.222071899619504,5.178670012522665
20,0,4.3837860629798335,8.196475020902604,2.6917965964734,4.421222848168033,7.36134481782199,3.27904700703846,2.7348956102037913,5.88163475817813,7.945801793306099,6.3074723709822305
