T,FC,x1,x2,x3,x4,x5,x6,x7
1,0,2.9260154240078275,3.007972423856707,2.5581792531260366,5.231038054716887,10.664424711393984,4.09504642046958,9.234448537367351
2,6,5.21967672525479,3.7456210783030874,3.140048964843566,6.204896222496844,8.524807677763658,8.121404679859547,8.446065894796098
3,6,10.315101061224627,3.31862165900577,8.135383764397265,6.848496376800505,3.1285479745693694,3.91231919656334,6.817459116000478
4,9,4.643567064753884,6.959431379184344,4.37581251433293,3.20968465306302,2.0181141052494773,5.067868511145627,6.561912198221021
5,6,8.426660443313834,3.0117907458016147,3.9938534496255484,4.096928152672808,3.1686966707134046,6.786788554798681,7.991553381183823
6,6,4.831922304039596,6.293855380775932,5.056348584497032,5.870613797520876,6.5561088718346925,4.7065712940200255,5.571945949485467
7,8,3.6402747430959472,6.153442639028628,8.899491086101397,4.830448212718151,5.0325982799203475,5.676319351759861,7.223053169501621
8,6,5.609357103511084,4.019498702110446,5.044404484188016,4.789665951344962,3.5858175220122526,2.8517733992721404,8.749725824817894
9,10,6.280093073539026,6.5192574915379735,7.518906875759962,8.142982923528328,3.301973505365466,5.376478189080546,4.363577731415343
10,14,4.739473426449447,6.125033514000824,4.58930458047443,7.060611334816005,5.202945491507219,6.523074724699055,2.4036359947333836
11,16,5.6545963652531395,6.499863892748312,8.830587213104952,8.713390654958724,5.587490112645505,2.1392877204788667,3.5550556088727054
12,8,7.045307598086152,6.308611291995462,7.827406882926484,7.909980585278293,2.1337309293447158,4.061709637165162,5.060558664783139
13,5,7.195022581535311,4.720383335988298,5.943876205855668,5.82182533525538,5.491242589080131,6.326256406057176,3.461687314026396
14,2,6.4549710342942594,7.057599914000016,7.100057424048098,7.780529152502592,5.073039350142809,8.909551184119417,8.428700977586766
15,5,6.290050585362296,4.373069964214283,5.365536482114022,3.6857116064259685,6.15810638750096,7.10606444838833,4.598833980644974
16,0,7.094302731202014,3.0722714765047505,4.653637248784285,6.910232414669009,4.098517428711204,3.170969355987087,7.807953750604347
17,1,5.7464180159365625,5.222370272119277,4.3051846849166875,8.210936305582349,6.254542023912817,2.0687499826852016,5.3030406020419925
18,1,4.741391541931289,5.838503141815514,5.41731209399297,5.478779207800894,4.798873965162186,5.462764810563951,4.414325913494628
19,1,5.923570328304542,6.04942101123111,7.123919953264648,7.7880643649542405,5.169568053737185,6.227500446103876,2.4364964534974667
20,0,7.288010513169943,8.331364223779817,7.12264091142273,4.709719757389443,4.945100495696424,3.193335054986758,4.36449915886701
