T,FC,x1,x2
1,1,9.820935972449876,8.057986249251986
2,3,7.623050049536323,8.278727127368859
3,4,9.009636638799092,8.244469859362322
4,2,3.7754098549924215,6.285940789766171
5,4,6.034704548871285,8.615607129928016
6,2,4.093136630366063,2.1815612579912176
7,1,6.3615414224853986,5.457595616622917
8,5,5.207220649843728,6.129728165379386
9,3,8.455210471116116,4.609671079630866
10,1,7.009154969925399,4.342076851565111
11,2,2.1110111439957113,3.011157110922875
12,2,7.129506437776446,8.531178974361392
13,3,2.217564815139936,6.9881528947525196
14,2,6.952024729392275,9.80082824769952
15,2,2.291344802649815,2.2289842842729395
16,0,3.4994940175021085,5.506524070762136
17,2,3.625677215169995,6.483376211375935
18,3,3.092221564143666,6.650986529423661
19,2,2.7445190387967924,4.7586251173394345
20,1,5.104419437536563,6.286242929978839
