T,FC,x1,x2
1,2,5.171353711553955,4.084559413689755
2,1,5.614907658662058,3.5361441825039885
3,2,4.239532760167653,7.615249501969585
4,2,8.045243395514687,3.255881977298309
5,5,6.397056906852243,7.254483098529285
6,6,7.102391730858977,6.001705370676347
7,4,7.493047384537142,8.134673561198351
8,1,4.57463658560766,4.830196112591669
9,3,6.151797289048034,4.187447113374096
10,5,6.032256435569613,4.143967606801773
11,4,7.142320701602723,4.051714521243994
12,3,6.744164889060498,2.5069928635194763
13,2,4.282626909615329,5.510899516706875
14,3,5.414339490024363,5.4278284983981155
15,1,4.2828277520620865,2.7256472446321656
16,1,4.600857832431738,2.0084485781534336
17,1,6.042481302493695,5.0316132246967715
18,1,5.752519141771027,6.980749770728947
19,2,2.0749252547707604,6.532199722274191
20,1,2.0343022453281123,3.0204653582059726
