T,FC,x1,x2,x3,x4,x5
1,8,7.202226824913461,10.302150748814253,6.342428166377985,6.213865564065526,3.5503920533142566
2,16,7.482662028206935,4.749482766541533,5.016864965294335,5.023862624870234,6.120865351982889
3,9,5.50458713626189,7.239704629009242,4.313993097851561,3.228655413237268,3.781261652189675
4,8,6.968784121713238,5.364221815245232,5.883665543004772,5.013842265571676,6.206007224084083
5,6,4.109505828947222,6.500527411033803,6.097972071743354,8.038857184330315,2.5931142470407544
6,6,2.159276657126615,10.144157450072921,4.52442426939338,5.661717450834908,3.6819397132736307
7,9,5.0897145298850015,7.522070799680018,7.289475877617043,5.289610177101302,9.714490680264344
8,6,6.620117092122022,5.188344300049094,2.323995399469821,5.336880317393431,7.561039144581529
9,7,7.286956205065852,8.750492036075602,9.94041141351575,6.620537738798071,6.057383628987592
10,4,5.040446136170819,7.0641531930593064,10.975014513020476,4.098805443413317,6.844805756727547
11,2,10.163933474041288,4.033830860852022,5.708551942270992,4.1474174146989755,6.7881023711578194
12,2,5.784151436328504,3.8994636922115937,7.290746851829505,6.154256700691429,7.202629637254961
13,2,6.113563850659694,3.352946715875127,2.1067841606053883,6.298662706875666,3.4081288606668267
14,2,7.402107554658058,6.158370696744942,7.042572314240046,6.57221619336298,3.806455973577321
15,3,3.5240671751896206,6.086121682766134,3.2815455590859512,10.261398870791758,3.2198284897841165
16,0,10.04563432437476,5.689765575915972,6.17848687031406,7.445576233939431,2.9084280251135883
17,0,9.456609288324398,8.370414569854752,6.691550929533244,6.0514135504863305,10.337242940302204
18,1,3.424071848828538,9.496425053009949,5.337936643330875,8.968607689400933,2.470170362516913
19,3,2.324244327357816,6.548404507556221,7.04008049551789,7.327058106682299,3.559337008601675
20,2,3.6624224323832317,9.508467449819126,7.999143767846982,4.9690835152229695,4.607530424753932
