T,FC,x1,x2,x3,x4,x5,x6,x7,x8
1,8,4.822005777701752,2.019197767855239,5.1224063056644855,2.8852186669849207,7.108194463506585,7.2840063122265075,6.9262099067849805,5.547245306738638
2,4,4.765842137507031,10.270514442021867,2.59344839556551,4.0255938009080365,7.222817924128718,6.447130712632408,3.6247909395522218,4.000278934634048
3,10,6.368400207446551,7.182909760956311,6.747029366282966,5.121241519263823,5.322071387720014,4.639025079865272,5.943590012359134,6.023211323591633
4,2,6.642330343736356,6.285929560277527,7.459578294427968,3.22310838579576,2.1184120180855075,4.812960213083226,2.1411139408092814,5.340047469236031
5,8,7.430671852750156,2.2008978679437514,7.645993285528013,6.724565953768266,9.38500161630771,4.089197238339897,7.175789433944224,4.141208243153288
6,4,4.451084444703953,4.4033258541329925,6.916395790350119,4.369691942043144,8.01860441178,4.545039264114028,6.670784621736333,2.678513261844603
7,8,7.224198816145095,6.113212744962677,7.86951626983193,2.6417633165780336,6.5431269926277755,4.374670101563269,4.353367006938344,7.826694132706239
8,6,4.826479990827516,5.412223793802856,7.0489106738639995,2.344506154372755,7.272597114472436,6.1569592319792115,4.9125660382112235,6.3485105377719915
9,7,7.828792689974742,6.574660394153645,7.449428259268638,7.516979173130513,5.188379924019443,8.004405447184364,4.747543400268687,6.3857021216373795
10,3,2.388593307814711,7.323866138417701,4.020356402765184,2.2382043489146577,5.070681702246933,3.9791744115680547,5.3376384872218665,5.005331789534486
11,3,6.005590057736062,7.04102043668878,6.511617497424375,3.461724609261608,6.406902771958313,7.518492909930028,2.778222623646367,3.6635868466918016
12,2,2.313472232501182,2.200533069417211,4.098858911250008,5.502936787262466,4.353764915416055,6.002574826754192,2.492626626001899,8.404258897969685
13,2,7.367784414726882,2.0992398710837703,4.133819751015782,10.219883575298802,7.497590211659804,4.228876990804932,7.051543643735726,5.535788597780931
14,2,2.8809685377464347,6.043540735169811,6.462278925108338,5.922884580139143,5.468378679958995,7.071561251474952,5.185309646041333,7.003937783503054
15,2,5.206958460036298,5.59121311789527,5.60362801433943,7.671159706888364,8.526129149228174,7.282812745037478,7.247170656315495,4.168192164707119
16,2,7.015538701364474,7.052954367182465,5.595250738295393,3.451281959953922,6.331241301101355,3.2712984712883326,4.205825762240211,3.0651227976128808
17,2,5.91001056652893,6.084300620962069,4.1920367410263335,2.2739600959696173,7.333343171471069,3.728272058993374,7.200030447031976,3.086766567586481
18,1,4.91358608028993,3.288426884843613,7.320186425052067,2.1392414405859026,5.291145997526912,3.3470154210833356,4.630856029615886,5.70930505653311
19,1,6.971642978278254,6.182051509948046,7.688976873714165,4.585806802411284,2.2214850563516118,6.438526640725116,5.450009391228485,5.184108762540803
20,0,5.7295090354337335,5.071015024937553,7.003174592473046,7.887869808508173,6.189270883390291,3.487950593124408,6.345563565322696,2.930764608178172
