T,FC,x1,x2,x3,x4,x5,x6
1,2,7.137598116043529,6.67084136752591,7.719340930881925,6.294720224998343,7.107920852797828,3.2877467916995142
2,73,7.625958028352345,6.075706478315633,9.472419009779372,6.422024896149318,3.0204613777615346,4.886000345401145
3,16,3.10565399420416,3.113759084183658,5.211068504012899,4.942332078646484,8.940543500083653,7.001973890582665
4,0,6.143499384422325,5.004685718294292,7.775805417093165,7.362048870876378,5.451078147068605,4.251365518132529
5,0,7.649339597156768,5.51597900455797,7.43118000882091,4.435058848057136,7.453707942715357,7.837978862371441
6,0,4.077658420948852,5.743112144283268,7.793143778064293,5.189518129191092,4.771514989738937,6.65942119517025
7,0,4.165195802511153,4.4770761900013625,6.117526535540413,3.1945958487205455,2.961991723257713,7.012753532981167
8,0,5.017381106412248,3.624261387720333,4.218268359834958,5.734630647835018,6.540818893621566,2.268725330715818
9,0,7.336105248158387,7.321761107954606,8.919201207506227,6.620179597894548,6.462319339436425,3.781997385054953
10,0,5.360229182792699,10.218244341597838,7.692086846637099,3.227550764445883,5.998668493368419,5.611537754927347
11,0,8.45965597987617,4.111536412362666,9.26837110872532,5.242259592062117,8.739918125120552,7.023042917862317
12,0,7.39139284342508,9.079527943854886,7.036264293608676,14.993121390256203,3.0269433343863756,2.321977125259522
13,0,5.600888827180331,5.3484527214163595,9.329234814959355,6.537765060221835,5.104628966527808,4.683404693485666
14,0,7.847577145709336,5.236901687464381,7.67837782898037,5.627202327538126,7.291799320564454,4.437484626481792
15,0,5.02771969576308,2.434917014341515,5.813033717598061,4.679714957317917,8.845562878312316,7.047450460711483
16,0,8.365967030632522,7.194432632434053,3.272018335288162,6.880305927694646,10.449928792846077,5.307997705756747
17,0,7.46938264584509,6.401390974954443,5.117715053680722,2.571393738075967,3.096375138810412,2.2355782886031967
18,0,6.011993325872421,5.953069100815066,4.20363105210579,5.759701996733628,6.268353008627507,6.282575730181873
19,0,6.291390145957774,5.4638975253413085,4.147315836538454,4.073722991142118,4.490147007650477,6.058155119681103
20,0,6.210595938654898,2.4238371941329033,6.044085707066721,6.35294660013521,6.93235432258089,7.891869565825941
