T,FC,x1,x2
1,0,4.513346235562316,5.0929534875388
2,70,6.743432616294625,3.142150049289449
3,36,5.344454441921817,2.39758627159521
4,6,6.86940345556367,3.0413004832162054
5,1,7.387069506114841,6.495602161556479
6,0,3.4453139059086055,3.3527141999960466
7,0,6.877102850357627,2.2525982254200367
8,0,7.5821782763284915,5.493670272451786
9,0,5.101743352827044,6.365704807609202
10,0,6.830392096865776,4.24936106413383
11,0,3.325099242781191,2.16285666522
12,0,6.733721664696576,6.604147576702319
13,0,5.164634423134847,6.598540735641368
14,0,2.162215075064324,3.173845624827391
15,0,2.899528640652824,6.519484187126844
16,0,6.566741002915351,4.189736686168376
17,0,6.22511756221474,3.7053820043850374
18,0,8.06095515624274,8.336319217655728
19,0,6.274681860427742,4.6586745442684325
20,0,6.961887205455975,3.501574562979629
