T,FC,x1,x2
1,0,5.225962842456805,3.096149843709572
2,3,4.221921703109942,3.783284373918587
3,5,3.130491000753786,6.2935597378981125
4,5,5.731226382360545,7.655410877824987
5,9,4.235549142728882,6.8659400268987625
6,0,9.459491660092603,4.148516822244261
7,6,3.1799400059298297,3.3603236373517644
8,3,2.2772378561223543,5.379503294916272
9,1,6.345058673435931,4.26577131847655
10,5,9.673287346781482,8.093326183697492
11,5,7.84848827724283,7.22466540338599
12,6,4.179259985042136,4.391565973477352
13,0,4.595805553565568,2.1484283951487066
14,6,7.631258514544236,4.26071932518782
15,6,5.29846451033138,7.231638171349159
16,3,6.511003808661402,5.301202871087144
17,3,3.0302274881650764,5.291100060199991
18,1,6.728345263537318,6.349057179838089
19,1,3.398368244891516,4.6107262482049425
20,2,6.59480282946261,3.812263140811191
