T,FC,x1,x2
1,10,4.635203321903121,5.713499778206196
2,6,5.1557866699387604,4.101290381935225
3,2,8.977135893703954,8.108788086408554
4,2,9.661798373067906,3.620246579472977
5,6,5.276935100269004,2.5919551623764305
6,3,3.254088511712996,6.094238214706841
7,6,8.330201699472076,6.261356257571001
8,2,4.92540797202177,7.097889849556011
9,4,3.1538040634288533,7.790221304827983
10,2,7.560427200551398,3.0001043083737358
11,1,8.156202761167693,7.029970627549702
12,0,4.090563247690851,4.397726825044156
13,1,8.738253581218947,2.235192744569513
14,4,2.9082408438568517,5.897225129984913
15,1,2.6152728194388795,10.627064393073365
16,0,2.841603562731262,7.072809533110363
17,2,5.996100326257557,7.459020363985559
18,2,3.183033084907767,5.078414618229927
19,0,3.3361144549652053,8.300998363750812
20,1,7.497032878399468,5.160287797103433
