T,FC,x1,x2,x3,x4,x5,x6,x7,x8
1,0,4.031775909277805,8.064581626439885,3.6589147283587793,6.619429137696015,4.051995048658037,2.0028396956529537,2.5960991527205977,3.180993271594349
2,4,6.139876613029131,7.452564321470669,3.1244047037613445,2.713123031821955,4.332598534447425,6.590453985042295,4.336158124572521,5.3693351628518995
3,9,2.3917838557459787,7.1201255877142335,5.633428542312113,7.172238495636083,6.250487817015021,5.356580151666212,9.367790898680143,5.084823838593472
4,7,3.0129427057345843,6.99135636345368,5.133218356006681,2.068064320405978,2.9627179788999376,4.598171402820759,5.303749816184673,2.3357348440922805
5,11,7.025096394330204,3.40512663292992,4.697791571676404,4.700155256900478,2.104184194552667,6.055197007766544,8.248148350374535,3.026328262818888
6,12,6.059313587313743,4.072016951910017,5.855447430057008,4.182165962030212,4.3007588744232805,5.004546053586432,8.465428732121296,4.009532826938374
7,17,4.665859005998823,4.927490961829257,2.423215555224465,8.078019553381013,5.306454353512281,8.19942355457275,6.5682891019686975,5.3757102090688065
8,16,8.121001208178233,2.081241143253808,8.388108190832844,7.876671272223362,3.738108991079473,3.847368831244048,5.715443104245518,4.350862781645691
9,9,7.908328519478565,4.565423448151942,6.019408849284624,5.1261159920083665,7.0032966155124665,5.578131342102359,7.366318177012342,3.8551072328737055
10,8,7.162771013855369,4.373702473115999,2.7400120058874124,6.183389218636449,5.608552376793057,4.9028973297991225,7.453128992635206,7.21564283981894
11,4,3.1396898705055634,3.0031755756346006,4.820161269210791,4.396966039547361,6.997575467157921,4.035559481155809,5.118262458495569,5.9118483412157765
12,1,3.5664437842379795,3.5032064422201388,4.000256084411969,7.401084515181347,3.940257360086414,4.080259823556098,8.303227823806102,3.8826623489873544
13,3,5.202373487873903,5.222744092147022,8.533560226268618,4.008847024770652,7.16073634080772,6.134952580310738,9.11242898212857,6.467953773024101
14,7,2.817567387115324,4.338922000616352,4.624639321943894,6.044575508054607,2.705858395413248,9.137616089701941,6.46635192441982,5.695133438852305
15,1,4.078793786950002,3.0532241319166444,6.929092568395784,2.208929404433956,6.473906226087126,5.023064698455723,3.951381241678544,5.384121217697265
16,1,3.0074580071474086,3.846382922042748,4.224780095351379,8.332487802197077,4.40011976416808,3.342659515424357,4.902767421286509,5.898308484252711
17,0,5.722995298767034,6.971872410886151,7.724412036161006,4.328463819189422,6.4430689643865655,4.679380495492848,5.336422348717283,3.1222625413892464
18,0,7.683205065176572,5.501749593802633,2.2854004701462487,8.29967581340112,4.690819360481394,5.30706093981349,4.68861938940847,12.034199424335583
19,0,5.84589994438427,5.394789251304571,6.576253299498187,3.0637056774759484,5.127987923882977,7.33959185758698,8.487710667059826,3.488712300216215
20,0,4.877885258188904,3.506208173190757,3.4326319826019787,4.27029121679288,3.1077385153919233,2.8700105994214162,3.654370030272845,6.887969160662346
