T,FC,x1,x2,x3
1,1,6.425809583174055,3.263249618453711,3.200080474853335
2,1,6.38728113283257,3.5794912205904867,6.876536348396395
3,3,7.73696442800034,7.935830462008248,6.000003829613544
4,1,7.1406390120875045,7.216198051147581,5.4096425039595495
5,4,5.289357086791027,10.579203840175284,10.252416430339112
6,5,5.843640496312532,6.198903318947533,3.238218441911281
7,1,5.345844333343533,8.2389190070286,4.413256405897021
8,3,7.595704254458216,5.389809981112377,4.031575316013509
9,2,7.550819539136143,5.072383307779816,4.3021103842490325
10,1,7.316619185481889,3.755282548848397,4.256287474141661
11,3,5.490451836586489,6.268427016510862,7.915249381988419
12,2,6.2054362268612255,7.445539852415653,3.9811099912213095
13,4,2.708978045733094,4.015813734074648,7.124611996788105
14,2,3.41135153042583,6.007090932023898,5.060760124194783
15,3,4.038613491552286,8.011447908772801,7.863019821906894
16,2,4.223635327028042,4.626102538634305,2.353996154725495
17,1,5.741312588038539,5.10762068818208,5.445703967405134
18,2,3.666976901521582,6.6171945808954575,7.6668588412544665
19,2,4.5179940331694155,3.6571645519431457,4.313143728261512
20,3,4.327129120992112,8.937748414442822,3.5661843095332397
