T,FC,x1,x2
1,7,8.157911828967661,5.806827433900208
2,2,6.129892893827551,5.218488244492528
3,4,8.574891739207574,6.46719479238552
4,8,4.356896977917808,6.142417497311353
5,6,7.327765980355078,8.171077650903143
6,4,6.352709944431854,5.37577028486479
7,4,7.308739440246553,6.491679323019408
8,3,3.0323667781508314,3.8039275292481944
9,1,4.25006933329562,2.43201920933833
10,3,8.100914188122783,6.157688078881879
11,4,8.414389983781227,4.254258201420319
12,4,3.7334050094846996,5.024248734401195
13,3,5.172643675654488,8.796757542919794
14,3,4.554295097592218,4.034551346154743
15,1,8.222603338519072,3.066352797234814
16,0,8.482309559874865,2.3209778490421744
17,1,6.018600745017024,6.373816258827541
18,3,6.005260227965028,5.121989855174726
19,4,5.289753572374119,5.408828457399487
20,2,4.4867532850234255,3.2163397384934687
