T,FC,x1,x2,x3,x4,x5,x6,x7,x8,x9
1,2,3.36497587419729,8.104445573728071,6.061853140148214,7.526326772338953,6.536763452657249,4.990235841206294,5.190252398807357,4.455796222468305,4.129771783460545
2,3,4.376199583000805,3.1688879957593854,4.116272652546648,9.183333798394731,5.644402067072503,6.064430337390157,2.1317918055470777,8.150552179332543,3.030978792156608
3,0,7.350623070127959,3.3364230432849404,2.675588613953334,7.666721573549804,6.694280061419143,7.130500805313413,5.7184082086135,2.575211720371848,2.369762976291772
4,2,6.631339775307261,6.517972489711795,5.629013656128974,3.223395580554236,3.418249299593156,6.031701065999099,7.100461584693543,7.094530261252559,3.408266056974483
5,2,6.203083961781266,7.3687693343416925,5.666152890040311,7.148602354463578,2.069926406344466,5.386077667118187,3.0109762644684186,6.022242597227641,8.676960277076953
6,2,3.0848541735825767,6.1340910374831745,3.1023681885815244,6.456321901680824,4.282648817723133,6.600550116390757,5.337737415761718,8.47798797270924,4.337747865654714
7,6,7.42046258268124,6.1729402611443245,4.018492927210364,5.542510778707728,2.442623067538838,9.780429801136352,7.624680002099523,6.234200786842042,4.304543032283278
8,3,3.3300654967626864,7.7664872867497206,3.128993881756495,4.237128713050301,2.281052060274423,4.372702051097606,2.439172498063758,6.155275690213205,6.6049804154458664
9,4,9.192697801910557,6.634676094705784,3.819038740220093,6.168423284703256,2.026426116584895,2.2854538984206045,7.2437500692494305,6.562195441488708,7.238516140098733
10,0,5.984812531006632,7.178630071629958,3.883411430594115,8.881054979007533,6.151458297097112,4.159740691586304,6.133896020554072,8.369501785732485,5.216255325810215
11,2,3.2579240342832847,4.1494515769527585,4.839069343499734,7.135172260586379,11.959595349578635,9.54559828507978,5.071559770171339,7.4501482191126005,6.877794664688967
12,5,5.731417546895029,8.804177436234996,5.335569068135118,2.349923210935395,3.348587107322111,6.274328863979316,4.063911960719533,5.044653591175205,4.7217950014888235
13,2,7.063319339900638,2.0827006903597733,8.782073397180133,2.0651409217610284,6.227822800403463,7.510481571102893,8.947113635274906,5.049018850090045,3.754756519948626
14,3,2.696211306741656,3.95896803063087,5.1403233591360005,6.926131469592991,4.025825235071782,6.0483930616762835,9.191786475616508,5.105378893376537,5.589450927119667
15,1,2.1926556729661475,3.763838832341631,6.080530482614978,3.681379817121668,8.838243835241222,4.370566398627654,6.507669527649667,6.110379486692031,5.038585182316426
16,0,3.5050974230314162,8.1917698708573,3.597441848639464,4.926280145389602,4.444360896606643,5.056097295286338,5.9467877146985355,7.262802591226713,3.21146450889187
17,6,3.1729069379908905,2.245137142997871,2.7072811010752886,6.02684286212011,6.3148895429643215,6.823356468339995,3.936703371252389,9.900541588383264,7.613024083346072
18,1,5.835841106921123,3.139365612422208,5.260031923611784,5.153138150275276,6.225953090180534,7.966103508512354,4.520020512056845,3.6848600605530475,6.219074096586346
19,3,7.122211961997172,2.337908480202919,8.073433992279373,6.024569765336148,11.910349548616448,4.036813488100482,6.516637341421001,3.9686781545735994,8.430364514605953
20,1,7.024916902601157,5.040608089740438,3.1732402237040573,6.513865485377981,6.518519182002715,3.642510386308878,6.857810253721221,8.574759571113269,6.450495112671449
