T,FC,x1,x2
1,0,2.188704484959296,3.9657858947017983
2,1,6.8970823123578056,2.8469780275407315
3,2,5.7187798113936195,4.519576828089853
4,3,2.656043729912056,8.16577539693289
5,1,7.753518010964045,3.0955094853961596
6,2,4.356191520341904,7.0291593541612825
7,4,5.3135605324798565,7.6068407413889
8,3,5.004218754553553,5.199552444033457
9,3,8.50367078538493,5.02070071634683
10,1,6.727386315528512,2.205983889548132
11,4,3.2696864513637323,2.314344978779125
12,4,4.255507622268085,2.1378019948027176
13,6,7.6941418244289315,2.9594561315139165
14,2,7.715496056729988,5.439014458528432
15,2,7.770357466701853,7.59207218685657
16,4,6.19122857496377,3.6072134195692827
17,3,6.999365497088024,5.969207664272683
18,1,5.632997894350192,6.837870078972534
19,0,13.056588127433717,7.077986649799594
20,1,5.755684192025923,7.577027909309902
