T,FC,x1,x2
1,3,6.661118256272131,2.2537961409905494
2,0,6.420362683129642,3.0427101304171473
3,2,6.466355141587522,4.2426882253677265
4,3,3.6051903985929084,5.719402967051864
5,3,5.208204781475022,4.480166539389397
6,2,5.916411000347936,7.393174006295599
7,2,6.282084997674782,4.330692489467976
8,1,3.0676509049780556,2.53336980856965
9,3,7.44907005821069,7.029249966183529
10,1,5.115433880534235,7.012861192950895
11,1,7.092431357375735,7.9637825706191165
12,1,2.660185180968948,5.086256192374082
13,2,2.1963272913418117,3.5049261937326337
14,2,8.743313001904543,6.026310437705745
15,2,7.713026820680053,2.40610753408487
16,2,7.514638778094656,3.24396182637867
17,2,2.1332914483667307,2.1093265393807297
18,3,5.255581912741586,3.0339399395131874
19,2,7.099129063892285,3.5009938450531015
20,0,3.5905642470274994,2.1521363939984473
