T,FC,x1,x2,x3,x4
1,0,7.8914854601379165,8.01420208056243,3.60596903741139,6.592957175183116
2,2,4.929687175602734,4.360364372657698,5.597376447314065,8.043433749708004
3,2,6.259429560741533,6.7447301925819225,4.898085876277348,6.1914750139914565
4,4,2.6730094386008645,6.409861806880145,5.041918409979839,3.8315915886153444
5,3,8.831893703283678,7.461007406978323,4.374416594712558,4.149533849014008
6,4,8.31976277746062,7.100680752557479,5.178158405502117,5.280022007696359
7,4,4.447639864656086,4.981594325909295,3.3755210120842976,3.2113835632895382
8,5,4.987348350041305,6.677510815985094,6.084200301659981,4.554332524146748
9,0,7.455953938745194,5.076161251079031,6.449170455868059,3.2165628247410463
10,3,6.810926039836905,3.473169539181826,6.052898880663929,4.076322212128696
11,1,5.238161082981865,3.0988022793405583,5.855938325110787,2.5346337982728295
12,2,5.320371115594708,2.127479993292132,8.188062819703328,6.0251888594679235
13,2,2.587246396721446,2.436954289425595,7.109465131586472,3.409764974674898
14,6,6.000456450052533,2.16725325141197,4.13523119991715,6.64036978091495
15,4,2.065064932748595,15.090571848117834,5.270583877878806,9.791903037028026
16,0,7.820635805767408,2.0155262082945327,6.914237707820506,3.3972136811441276
17,2,4.977825243643191,3.2674610500615016,6.000667948855695,6.283179326653395
18,1,7.661578032534655,7.927247159050063,8.499736499629964,6.237887190812152
19,1,6.368704088601752,4.077757793900575,5.0545008822917294,7.7146891845368915
20,2,3.5070414723470975,8.134576630347652,7.119988304422922,2.146371917108641
