T,FC,x1,x2,x3
1,4,5.943445685158456,8.243030265454024,8.374064410339905
2,0,8.235620255490128,2.0131819102159003,7.365198632748028
3,0,4.032835428907501,4.780805004882835,2.963601894547584
4,0,4.1082230645183415,2.1758978132102462,2.71538255796144
5,0,6.225386114090372,8.547477297921706,6.33702065239667
6,1,9.6900794216561,7.757298949665225,3.1237613429698876
7,0,2.6449369548873602,6.52916959990596,3.346454407606497
8,0,6.087077885482227,5.51635006505399,6.658415650201036
9,1,7.3997180559635165,4.3924098438986245,6.370680586726448
10,1,8.712053531459153,10.965102596941945,2.4683613857443683
11,0,3.598214846228954,8.358403704149351,7.753656968747008
12,1,8.728025777886026,7.127610630674417,4.2132103418333084
13,1,4.149387555897256,10.263141114052686,5.1188157008728785
14,2,2.072421290502274,5.071349444667051,6.158308849770186
15,0,6.272940282326373,6.096448005054285,2.898721881660986
16,1,2.3589707462955825,8.612411738520677,8.608330114785511
17,0,5.05513017878997,3.459988354399355,5.233526445772133
18,0,7.410764672787753,7.474178988237563,7.051592543484512
19,3,5.5403787012792245,8.073269196825047,7.093952622060843
20,0,3.1848640618537067,2.2269190159245205,3.2842109318276105
