T,FC,x1,x2
1,0,4.817089755517864,6.074210228442415
2,2,3.0655759422239153,7.010055759463644
3,3,7.23518053764363,8.404594513079035
4,0,7.021612591761534,4.006678334175525
5,6,5.7563356985545475,5.006344348928054
6,0,4.092360785729654,5.272479480613787
7,5,4.590010064750437,7.0567702704495545
8,3,3.27605843106509,5.670205936847577
9,7,7.240536882023469,3.92492616304646
10,7,6.516217572233739,7.9273876624165736
11,9,4.248808616117452,6.094956614238644
12,6,5.2060525763566785,7.181475863327231
13,3,3.18311643655359,4.777152313211921
14,3,4.979186341146923,6.365263724426244
15,2,4.123498112642644,5.920166100647599
16,5,5.424989259955522,2.1169902429136096
17,6,2.183029707057918,5.161679175121838
18,4,7.068703914376072,6.9272485308870175
19,5,3.9466606328814953,2.957603131683683
20,3,7.301600442660775,5.4173878244939715
