T,FC,x1,x2,x3
1,2,7.287204524867542,2.1390187730987016,3.5953490407501802
2,4,6.914893612286106,5.517961173519573,4.09228089518478
3,5,2.398814018189528,7.319132151216488,6.224208005445658
4,1,4.262173057739347,2.1910589500195257,7.056957510507433
5,6,3.3747792161933616,8.151879778264224,2.585702737823326
6,3,7.552599746405221,5.216951582187487,6.570800060524078
7,5,4.77182103114852,2.9933949498198915,4.73849037443388
8,2,3.7382182004500355,6.581260074784933,8.283300380753996
9,4,6.371743567150597,3.2609136958716327,2.5325281907017523
10,7,7.913030692445534,4.591358986390206,3.3703482196314534
11,10,6.760737972132789,5.235438196373481,8.096497565234824
12,2,7.290468757010788,6.69241199522862,8.375115299157057
13,1,7.273754721196471,7.3227006211529675,6.722505899227788
14,2,8.50657935565079,5.531155127209098,2.9340005236604934
15,0,7.183355095511137,2.5849946349701467,3.2631277431400534
16,3,4.634130029881743,4.6737293223050616,7.205453485866857
17,2,5.760982861359433,8.006610010705064,6.149255769022952
18,1,7.339852780564085,6.683090636687698,3.105447860017434
19,3,6.7988517430384405,6.488392243592151,6.099764119102699
20,2,6.233433349205405,4.671281885849819,5.9746333537649114
