T,FC,x1,x2
1,0,6.090946005649192,2.974275920324304
2,1,8.152438885560823,3.6733603259068732
3,1,4.004669577327449,6.30093637156463
4,1,4.248398705241761,7.570456443919748
5,2,4.655821861742643,9.897297445167267
6,4,4.626171275725011,3.889921942814635
7,1,8.249192134948704,4.326568765166869
8,1,5.272863464605535,6.834829499885466
9,3,7.919104734646616,4.320122292433729
10,1,4.577911751162568,6.184361032164642
11,0,2.109131829629441,5.020810990144756
12,2,4.011264217481348,2.2636412976730136
13,1,5.406010239645898,7.614275773341509
14,0,2.9815425049060695,2.8059445719845226
15,0,7.48691049674622,9.17218040474549
16,1,3.0713028453425903,7.047397206079779
17,3,8.24964437483607,2.6210263515341214
18,2,6.469430765271092,2.6098535761254413
19,2,6.181636621227789,8.311419581820804
20,1,7.392039906433231,4.1199566319467635
