T,FC,x1,x2,x3,x4,x5
1,8,2.809927610156044,3.812094977275584,5.247258312478015,5.474464895218192,6.136159097783789
2,3,2.3260258624255155,6.337842490044103,6.396441768648915,7.490629529788325,5.8331015657702014
3,4,6.774951975609409,8.412605981356968,6.366330723908308,6.985797714270575,6.161360766237824
4,5,3.997932318248038,5.342801625530313,5.484679385086058,2.143193805094378,7.370361067372334
5,2,3.554358572014185,2.6939738441436885,2.087499712460377,7.535003188340627,3.7858488598530866
6,7,4.128301716895868,5.254873619211879,4.0873496368326885,5.3704879685959535,7.085330702019121
7,1,10.708110105600369,5.856457666124581,2.350231617239744,4.360887529016159,6.279248472958631
8,9,6.947425671988272,7.218496185415482,4.427268037172997,8.186380919505233,4.84381622923254
9,8,7.189855038219538,5.024743777988562,7.311548380365245,6.627442274186857,4.201053807308223
10,3,2.369947072466002,6.75829862149865,6.607585171656845,7.245123941485584,5.199749070114911
11,0,4.301534485160788,5.160644756736263,6.15615377876905,7.945164118429412,8.046333534160642
12,3,3.881719402445391,7.9628870586044265,6.3449686177179245,2.033569109688652,3.340066907569274
13,4,3.4006508069853165,5.270075240413207,7.081920740308073,8.044155736668243,7.983775613747896
14,3,5.501538255278217,3.953265436257734,3.2100886675479856,7.6950706791986265,3.1778586175513674
15,3,5.2833738693004175,6.1968126688267695,2.338609614861001,6.135559317367078,5.8338720332893566
16,0,7.005141836515712,4.189048473292491,2.1044464708012054,5.97201275704289,5.985912680607233
17,4,2.2585314201581297,3.0920836767799615,7.926667398797259,5.922071792085967,9.421355227467464
18,3,3.006579051188679,2.2620595660121543,3.6598999714473726,6.28173035068413,3.2136972736372122
19,2,4.855709999014177,9.016823425069719,6.90337815084576,3.0513229188003077,6.6653129092123455
20,2,3.5843644013632403,5.039006110901286,7.248479025712566,2.4087986394385896,5.043975979970842
