T,FC,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
1,5,0.05,1.3,0.5,0.049936250688272586,0.40468132390266115,0.2031235749435466,0.01775300030007957,0.485698842376142,0.06962297427496333,0.01899455636325316
2,4,1.0,17.8,2.8,0.5125696922122113,3.417735324838972,0.3078871806396773,0.28282755807865134,9.357403908644411,0.3580071103501561,0.4162691510732419
3,8,0.19,5.0,1.0,0.024963989107184448,0.7663058148866475,0.055950177686216906,0.1471152829038185,0.9170330788991204,0.8104180050491346,0.09221922267746747
4,3,0.41,1.5,0.5,0.27966203050986704,0.6193024961340302,0.3388423766317569,0.07622308351673057,1.4770327712187608,0.4982136960141903,0.37205098395678826
5,3,0.32,1.5,0.5,0.2636411853763848,1.4987094962860226,0.3479677864452753,0.29055270132688604,0.9124797288375821,0.10030951672519572,0.021460439250922718
6,3,0.61,3.0,1.0,0.08765670695387946,2.9693002473767063,0.43901542207871447,0.12464835636550682,2.919951055501646,0.6761466069804463,0.24277867288637553
7,0,0.32,3.0,0.5,0.15463463911769357,0.7559633232637712,0.22258658615244675,0.19183282621847952,1.2861237199524997,0.023669585725781095,0.21316951766324782
8,2,1.83,8.0,2.5,0.8399972928450125,5.469327588181167,2.4051696894152115,0.8125088196019333,1.5697265619807608,1.1297249264008227,0.6856902710895901
9,11,3.01,30.0,3.0,1.2213006911963775,18.364850711426854,2.901536638751977,1.9639483923964165,4.13530896633522,0.07308657441109334,1.8699285402284307
10,1,1.79,9.0,3.0,1.6745210736320026,5.918694511323313,2.4886577873007267,0.8876925921700414,4.318015777308382,2.8373372903165444,1.1706170688290385
11,4,3.17,25.0,6.0,0.1425517633647713,16.200198413379304,5.542104126054731,1.7475753078225555,9.092009957106736,4.403889956061652,0.022837776632807935
12,0,3.4,15.0,4.0,3.1619229678828393,5.678963669420229,3.784537383690892,1.213708000323446,0.6732332376560812,1.7806671389411326,3.2709872533094164
13,0,4.2,15.0,4.0,2.4944627699601747,0.08532995439110014,2.860472756665017,2.3206149429808827,2.3578566392802696,2.2271497344668876,3.9754589424391513
14,0,1.2,2.0,1.0,1.0020499217577317,1.1845590663967143,0.6333625172408474,0.18679409875301192,0.855467462937805,0.8861853366697334,0.5239090301675833
