T,FC,x1,x2
1,0,7.707109878676847,4.963561198746736
2,1,7.064091724459793,3.246357088823504
3,1,5.679717934405432,6.435768494729936
4,4,7.384957165805162,4.673050935005448
5,3,4.375937647750853,8.29531760241244
6,3,2.536547956933936,6.23642151803099
7,6,7.7090947375118635,4.106142370592212
8,4,5.01374383636917,5.499411415494854
9,4,5.413236219888433,2.1562210652400595
10,7,4.983292545110923,3.2111408363850082
11,9,7.09696369656316,10.30095948045577
12,12,7.222589213410594,5.234164658262852
13,3,6.514066226197992,4.3627446672963135
14,7,6.290859477805499,7.02333496516035
15,9,4.315498610770687,5.04005661153351
16,3,4.869806454495384,3.053935550292802
17,6,2.5388578761532523,2.5699644661601306
18,1,5.817737646991948,4.170921605734181
19,4,2.9750204991745117,5.320129271478159
20,4,5.804023051119484,4.5127089317171984
