T,FC,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
1,2,6.989149279635605,5.56832548046061,4.7242343926781585,8.80780283362001,4.481819022202281,2.4075128824321688,7.489830547662668,6.059390630727115,7.155095874069267,6.446792228928556
2,3,6.278943351560095,6.636132043093109,4.265527522279378,3.4992244837343414,7.2008930573201155,4.918240047251237,4.227329105494273,8.063112108200858,3.1500140453669045,2.475439523185328
3,2,3.385101578651485,6.411010890477508,2.2154645362176715,7.755113015081976,2.4209543422378204,4.222652829094657,2.756505958970081,6.66651648672671,4.1555740681717195,2.9864530410226346
4,2,7.6492148063699075,6.095352847216904,9.572903745281597,5.715053293669324,4.754958791543161,2.7073416122442375,5.873848940746217,5.224796276207148,6.459684978252737,5.673169980148233
5,8,5.089363800318968,3.06739808935827,2.1501152548417335,6.232441999687181,6.033592485070506,5.364114416006568,7.0927123842454955,8.948294048195695,2.255376264570736,2.565580382789373
6,3,6.745995011320281,7.620761174236401,5.297663805039438,7.172954904672109,4.626633949103321,5.211208806152404,7.036058245949535,3.1367223818222034,4.680703910834977,5.3739459066225574
7,6,5.676786565940688,6.069240723080077,5.137980219610865,7.306741897815673,6.066973602978037,5.242965110623814,2.565011897173358,7.45516592846608,3.8460610279928513,2.021255649195899
8,9,7.470475758334121,8.297716446723317,5.47347733376199,5.502049971107717,9.02808573847234,4.4859128539157895,3.508112746961924,3.617949675418281,9.193280011893789,6.285032622831622
9,7,6.7119956232785505,7.093601032046422,5.369501273207002,3.3675851727414345,7.1793595807902095,7.420624363752581,7.153545718367707,9.830757521266461,6.555307182441291,3.7626556246274245
10,4,3.944449017525091,6.389717281291121,6.107659591536087,7.132973378924941,2.296354688720924,6.023392558937404,6.3342124517735945,7.998396667776549,4.252546526713916,7.416397458064828
11,6,6.28195636776767,6.287676884652623,7.455488751661222,8.732985913248143,5.087148845195995,3.030526330138491,7.443650889914625,3.1645546036675953,3.062397787987565,7.670568211017267
12,3,2.8368881976648543,3.5103447306471747,5.17265148159751,3.046035413661299,6.396758322797236,5.59091324077001,2.8059904347925317,6.838077751144595,2.019695544261215,6.034499634735924
13,3,5.862958001431327,8.044775031444475,5.422586513444184,8.95469769295232,7.185808428986057,6.085773484579849,2.0339514192123964,4.1795060744217585,4.168128242044326,2.375998497881875
14,3,8.75938954190173,5.499925766377925,5.335132443537993,6.141602035912367,8.740106290149484,4.147645077502994,7.173125571190715,3.567998418664983,2.1537622697934595,6.45775966757915
15,1,8.311900571738455,4.349752915426333,3.0924345906992836,4.142835040619991,2.017619833528705,6.9766974841770155,5.143585846426282,5.327807031775207,6.550944329707978,7.035304285811563
16,1,5.118958004910499,6.556961285262291,6.118579926916121,6.301058738587903,8.952885881762029,4.328108681131143,3.0032306524510597,3.42899297232099,5.82668043580841,3.0737157777847615
17,4,2.3774259695272155,6.45164655725096,3.5682080041192363,7.288358851022489,4.107710266199076,7.435749134152304,3.273301715508979,3.012438161006529,8.521880043650684,7.11275335917629
18,3,7.599080862687674,2.592015851678581,5.1207884452853305,3.2181198883236144,4.69468315405386,8.012053303426642,6.9076451960369205,3.7442475812182656,7.5719883454676165,2.6415099928501435
19,3,4.34109809302584,5.066477044255331,5.204986392998847,3.523443798274392,6.326442767374889,2.5144080976356626,6.37316563540322,6.759311168653406,7.23306958855091,7.913282189982352
20,0,4.940606999458519,6.039136285851456,9.104249681667778,4.745750776623577,9.936726144231667,5.379229314120611,3.3614459632736686,3.429780427931385,7.940971573176129,8.028036508747572
