T,FC,x1,x2,x3,x4
1,5,5.566588611835768,7.281777237750731,2.1766703997873904,3.7051242353063976
2,5,6.720181680782951,6.272341941992674,4.341551432039414,4.203161150180616
3,8,8.320558107525606,5.887926691745373,7.871861001348739,5.357138643488782
4,5,4.168805219203683,9.200354376365024,5.607852805281711,5.062819027924933
5,2,3.3823008747296996,7.196633852500673,2.3877651011037004,3.2470135456282785
6,5,9.44781008977742,6.738987429282813,7.010709207359454,3.840889595843674
7,5,7.30484033213984,2.47148408493401,3.488430801070735,7.468702765968071
8,3,8.323034100219452,6.167005281510368,5.0962819576646305,5.23349012733946
9,1,2.4319114879823536,6.59946906884311,4.580562315519943,7.31419335238526
10,2,3.0619173493750798,7.789830971410385,6.3079945230805805,3.0294307914220178
11,5,7.554314245690338,4.2285447438302235,7.059880877394774,3.8880647848226357
12,6,3.2260531069059697,5.050876294681911,7.007772758209188,6.216826377619229
13,6,11.777678323560725,3.6963541193862453,4.209651923320766,7.3003265116838625
14,4,3.53650393786248,5.294405003119245,8.688777423503401,6.742408458913385
15,1,6.717597875697487,6.0147078757573835,6.753053886921322,3.692999167269862
16,0,2.8773196573210806,4.894255220925407,3.0668880151695723,3.086349481517498
17,2,3.5211844786172337,7.895892270260103,4.508533934700609,6.492629344933191
18,6,4.069711800151269,6.375528480921193,6.5370155886745955,4.2091420052522235
19,2,2.119802151309449,7.938750682138946,3.514694314917353,7.682358680519659
20,1,2.5444431140038493,3.5927909563453557,7.293306521617463,5.447798935624899
