T,FC,x1,x2,x3,x4
1,1,6.8420061279661315,4.27269200278253,7.481318287807039,3.567829517189077
2,5,8.191836018586123,5.705878748771962,7.6413439513799,7.371920916974617
3,2,5.159031325011204,6.64373410086862,3.8103593573368575,9.005494881088609
4,5,6.408474888732262,2.568685660011732,3.1409513460729337,5.677746022293949
5,1,7.338612104832113,5.537713479987492,2.0035385164059933,7.5127759469247
6,3,5.026154959743033,2.231098011691897,9.09752815394306,3.07854631646116
7,7,4.797459333682998,4.153117312904052,6.067177493165425,4.957313820906174
8,5,8.153908237893965,4.0073077010602836,5.205363176464264,3.978047870807073
9,5,8.830784655557693,2.13716863796672,4.747251872056685,5.013490347707595
10,5,6.0037010372670325,8.385522339270747,3.1511583349814405,7.389679400902028
11,4,6.8258751689667925,7.076864914745047,9.025028218075995,7.066307246412629
12,4,8.027484267802354,5.556061958126586,7.475044821511038,2.445837977766018
13,6,5.295652973160882,7.491135161155989,2.03933770972745,5.229175522468791
14,2,6.52361174803894,4.876540732664438,4.1011649216091906,7.1435294125471245
15,3,8.427049441848908,6.589505907574344,5.482540924139422,4.3428748809698705
16,2,7.247190797909508,7.447132381296946,10.063638136671438,9.232094371501228
17,2,8.496248903701577,2.359835619883428,7.118949321147325,4.27107559202749
18,2,4.139269098689001,7.305108393814645,4.735556255942301,4.1115560327827145
19,0,4.791386570651968,4.01070817863584,2.1158347790299694,3.6162882546679063
20,3,3.4853912965904272,4.8667445202446515,7.021859256739003,6.0891001571186925
