T,FC,x1,x2,x3,x4,x5,x6,x7,x8,x9
1,3,4.25262355113106,3.267815078404903,6.147557066147455,4.004252108506153,5.216834068448699,6.020406964131855,6.138176960548913,3.753501487527763,3.2826762783917425
2,130,4.18397034753628,2.3053889377355525,7.01711367036804,8.466401803667734,5.749316681988101,2.65572214268179,2.8570206826840137,2.216640251575806,6.391329331534954
3,14,6.979548406228911,5.7721160630657256,4.2614582128884795,4.079186178313893,7.379558704903596,3.4375850853550225,6.084679324450019,2.050479911049911,4.07855179286491
4,0,8.123806974812547,2.1071936164161302,7.235191384133227,4.251741703252108,3.3183278770615825,5.411360076975131,5.086988881018404,13.294944466873748,3.363978025341569
5,0,4.40909279556089,5.618507082920821,3.7919655124480762,6.715643432764055,7.41773877536433,5.919077039223824,2.6606260667021573,5.036447995429088,3.52531852642262
6,0,7.695528611555004,9.525145242849899,2.3620543650245676,2.260323165927952,2.3020309473775193,3.42902240646783,5.932749390488206,3.3101763441468313,7.801465978174999
7,0,3.3716252793161106,5.464520942781177,6.30563023369897,3.949062245605727,5.546541557194702,4.002839065432248,4.874563749074038,7.416374379641362,7.515686600697345
8,0,6.166201949803012,4.061394960926746,7.2589924322994355,7.278909443878825,4.717461481659534,8.320474067994187,4.12092081375949,5.740500811392057,5.040853619077992
9,0,4.481245516119314,6.7528610036727335,3.507439465913955,5.255783343853891,8.223971864784033,4.361359693854692,6.540649388087208,4.6828783092476485,5.991363882358874
10,0,7.299673174206154,4.465608287188805,2.491675295619434,4.228580574799942,2.5957317111471223,5.1108912250793015,6.2366197396325935,5.826861899015561,4.079864111073522
11,0,10.647813198506316,2.112811613362002,5.314716487123674,3.18919983004032,5.237728489758697,7.148506229171984,6.170388476557811,3.0426055840543134,9.563404852678403
12,0,6.154964578087857,2.9402684378484003,7.398522402741191,4.337026151031776,4.376174170105008,2.138961246721533,5.534409656244581,9.75650721371522,4.2195414817935575
13,0,8.499060834625144,3.2767422435928095,2.6086867468735924,7.353005741139909,3.6477461354847063,5.032706230111225,7.134637669421553,5.669604691277327,3.4222683573266535
14,0,5.324753370646346,6.862531493190831,4.61414941262178,3.8493822051259947,3.5456309693486325,7.358923851109908,3.27288887268214,7.447098167989857,5.794624168529201
15,0,6.261915371562196,3.4265024627648772,6.316544908789509,5.656046596840742,2.36627546535274,4.229279526943698,6.553644039749648,3.1742982657467724,4.583458966123297
16,0,5.855807423673197,3.1956439330273745,5.9636484082236825,5.050998877532809,6.66109531654105,12.14105584077845,8.714012071911828,2.0319286562892906,6.517218573544965
17,0,3.5209446028211513,2.0209353365658824,5.692913497777143,4.625360265433834,7.184681982090388,3.699018792586838,7.2217769592967205,8.33621161607526,6.07446850789652
18,0,5.550997437504234,7.969162801532855,7.086246853247743,5.492591565404453,7.042804261563787,4.394094566304474,7.808734723616123,4.621506668057233,7.222363942617332
19,0,3.5507841964284736,3.201753470695347,5.51376076017409,5.017842758674893,8.33418842825306,4.961770536913236,4.166135675949697,4.0251896938574285,2.297200033453507
20,0,4.404671805719698,6.806485937835496,4.282798082414951,2.1923070482993854,6.800760325900372,3.56706501982874,7.020180346232404,5.021734480795081,7.315753247295001
