T,FC,x1,x2,x3,x4
1,0,7.48750068789918,7.667264846250798,7.684352458257627,6.577959214531047
2,3,3.4178092763906744,5.793709745758999,3.274190222898545,4.052521208480748
3,0,6.419142620977432,4.615979766522202,7.133927878159946,6.332784067215913
4,0,4.755311696705165,4.359175162072476,9.074991888563794,2.0222496383952815
5,1,5.759432777289396,3.769208810636237,3.8717873178735673,5.578019284785304
6,0,6.7818442703393735,2.9815427030641732,2.3502665377385776,4.509945017762652
7,4,8.757029543623947,2.613168696275495,8.632233434083858,2.2915157305692637
8,1,6.48127774720596,5.367024382591976,6.3093194297267505,4.686991170916691
9,0,6.468841759783489,7.249174114821046,3.0801664133546587,4.4710302751546465
10,2,4.024888282065916,5.697294480750358,5.6806415770481,3.5376176191783983
11,3,5.8966613692006815,3.379523636918637,8.170021940928564,6.208862241843188
12,0,3.5087130417272077,5.814884989613425,4.604662578219078,4.124119787994949
13,1,6.46327240672673,4.223043812724445,5.382271383041021,4.974275791059966
14,0,4.487863039642749,2.3134721676449277,6.067422568103236,7.083336052753238
15,2,6.180190605269457,5.680635910217448,7.379089408144001,2.9082867073446694
16,2,4.056355049880272,3.42635391927602,8.330703139405422,6.155232724385362
17,0,8.229733326421062,4.015399961567841,4.061436566882507,5.333674848697902
18,2,4.284831979227429,7.178160255139668,2.205601393338508,3.5097255548020625
19,0,4.486495339734141,4.334881170397707,6.458408242899585,5.462351644814252
20,1,6.092686048588165,3.9621030888787647,4.140023890376119,6.1347909413898165
