T,FC,x1,x2
1,4,7.934708895177485,4.837007510466449
2,4,4.620326874437193,6.026120279235604
3,3,6.304965398829408,4.247559626237664
4,5,5.760337703620717,2.6035337079191567
5,8,3.3801669562450947,7.297269567419455
6,7,6.456371997266201,8.163335818134914
7,3,8.411681857607261,4.244815887701476
8,6,4.704579196379307,3.9607764929656812
9,4,6.256599564219478,8.497358260925086
10,4,5.297092009575535,2.5060193464522023
11,3,8.262241634468358,4.862927203401647
12,9,6.722812212172549,4.775869341678259
13,2,3.228195062732013,6.277380579383733
14,7,5.331358683610692,7.186195058078152
15,3,7.869878601227595,5.031831193907961
16,3,7.7092388866501524,3.3256379774571476
17,3,7.841593984615684,6.681566207001765
18,1,3.309643349817048,3.798006307852714
19,1,8.167797652837274,8.956894323934675
20,4,2.2447370912349585,5.629471451006109
