T,FC,x1,x2,x3,x4
1,5,4.45458911300223,6.278577983319192,2.058808968846597,3.5248436750890604
2,8,2.165968097515184,3.981793377782128,7.544555228782566,7.281205587573845
3,12,8.127959116674512,4.4540473580282915,5.934247967120992,5.6446853308388665
4,5,2.4988326126689904,3.053375636117223,7.115925962307171,5.771804902657998
5,5,7.1951830889611506,5.107798590843824,2.330177416508489,4.604161890554037
6,8,8.076211032522002,6.995736050278743,3.3824245637581503,3.012382326752761
7,5,5.519305341639257,3.057970530441058,4.204290055133244,3.2450480967088855
8,5,7.766442019754779,2.3700593213340504,3.2567729854804113,7.073142871614083
9,3,5.099453433493807,3.4801242149311973,6.759004692584174,2.3698582916566853
10,3,2.4913969712713673,4.679964416096621,5.657333804194753,2.8215731238879105
11,1,3.0944440853481257,3.1594693623111985,5.008983361809862,5.801212935088917
12,1,3.6592534962242818,7.282148066011374,7.905052867676147,3.0573504375825613
13,3,7.530338783818154,2.435723092459723,2.058678649312739,8.531900326568689
14,0,6.12730597769953,7.7730343830831385,4.6238367536069775,2.3341908309449577
15,1,3.643580818399963,7.029428203834549,3.242844209293304,7.397599358089636
16,1,3.1153910977887125,7.769603706619008,5.241252231988719,7.103324491946888
17,1,5.8845785488151,4.327539421005952,4.225022769457125,3.992832979568749
18,0,2.1716575320238714,6.554634072689299,6.653273753832815,2.1766193696836744
19,0,7.321148374040307,7.329381667390766,6.0925864882043355,5.9863715862297875
20,2,6.445178941345792,6.112876629307383,4.545374131659237,4.652411087664294
