T,FC,x1,x2
1,7,5.2511430934976655,6.013270085772963
2,4,7.195765958983955,6.776831251675366
3,9,6.007272717944713,5.502630744689837
4,4,5.4813552387383275,9.128069627850996
5,5,5.097322323916059,5.8731199784171855
6,6,3.06612124350098,7.822943024283642
7,4,8.194530448591149,7.984866148249529
8,3,5.97467806529068,6.474402255730215
9,5,8.76298353900087,2.1898078063598563
10,3,8.936500152729009,6.675527932928527
11,5,8.491339656137235,6.08123137559904
12,2,4.684025579990785,3.8693187792004355
13,1,3.7606524152207026,4.653359136300691
14,3,2.1637909460449767,3.6825770280319903
15,1,7.780029549366517,4.1965159673136565
16,2,4.946518908852377,8.087997605529722
17,1,2.3592656163977943,6.147131525941343
18,3,6.562357844226005,7.254155444433987
19,2,3.2118808932773284,4.342875623959786
20,2,6.524201414866751,7.71017662255861
