T,FC,x1,x2,x3,x4,x5,x6,x7,x8,x9
1,0,0.0531,4.0,1.0,0.005166011727362315,3.7712899132225033,0.36528093995794586,0.0319894357140331,2.2130259465756295,0.8906997469328988
2,1,0.0619,20.0,0.0,0.003710499106542511,18.3430025918527,0.0,0.00508086040870649,16.039481129948946,0.0
3,3,0.158,1.0,0.5,0.03828197715119044,0.9470071042417514,0.33407762478738734,0.11151978084374205,0.5755009467954622,0.21684057778521765
4,1,0.081,1.0,0.5,0.01382617170904331,0.5077935050247534,0.23092793533850814,0.008778723197514196,0.023047286054727056,0.14366660685392174
5,4,1.046,32.0,2.0,0.8963470748326736,16.85278201261916,0.24123485547895185,0.36633817269793106,24.601520800838244,1.1956624187662392
6,7,1.75,32.0,5.0,0.8381342263638695,16.850374552117476,1.9552524680008347,1.358360404304185,22.939945384050432,3.076412608912298
7,4,2.96,24.0,4.5,0.7873086850075388,14.0347284695215,2.6443044096979684,0.2973385216114496,4.926429874384298,0.32621145160625
8,6,4.97,24.0,2.5,3.8750040041492717,23.639441224558404,1.5516835401512425,4.43293845800702,1.3374271168155936,0.3111200448847773
9,2,0.42,24.0,4.0,0.2416931871029895,2.8829956902799934,0.0301679526665124,0.3212368318950382,4.613762576752978,0.09640933723306455
10,5,4.7,30.0,2.0,2.8938630831127647,0.9397675761385527,1.5555856636489624,0.4546288471759822,25.787623933509227,1.3073072573899862
11,0,0.9,0.0,0.0,0.7525990542616663,0.0,0.0,0.06917818560395537,0.0,0.0
12,1,1.5,8.0,4.0,1.0513583581263557,4.266870697544983,2.161899361430983,1.372534419376447,1.841088134211776,2.1524112393187846
13,0,2.0,8.0,6.0,1.7749882850731002,2.5480517252768866,5.706618400518502,1.3470625714214566,0.7995542519038477,3.837377359543882
14,1,1.2,12.0,4.0,0.9500709797342413,0.6324979634359202,3.650854791112979,0.11871523309637028,10.381780009159923,3.4976132437034853
15,4,1.2,20.0,6.0,0.9489287950991592,2.2332696710336353,0.13537273276667117,0.8196236401808662,16.948030787243884,5.171970594585363
16,4,2.2,32.0,10.0,0.21129245396468593,30.15302469068102,0.14535004481693536,1.8605042361181743,14.697882282203928,9.731694824923535
17,2,7.6,24.0,8.0,5.291471187555007,18.361671940319162,7.520908748509415,0.6944996710786774,4.228010545522517,0.6710633637311831
