T,FC,x1,x2,x3,x4,x5
1,0,6.809420193886546,4.644492526531694,2.2438646100150774,8.522333610265637,6.018054660496764
2,3,5.427893918500622,3.0674940243694753,3.131677006356006,3.954683052066298,9.234413414941523
3,1,4.806691692967275,6.42132772515563,7.022267546593711,4.3023723263444325,6.059547621264365
4,1,7.7723636105255665,8.21532674268959,7.363351613562637,2.7266576956186315,7.854505229573684
5,3,7.88884990277085,3.368531088995082,6.954034577949601,5.698612454191178,6.020195606562161
6,0,7.313871603430148,4.124000526452016,4.469060298274688,2.7298963557777673,9.471884098881157
7,0,4.380167794585352,5.865747005789105,5.2716885585032855,7.742848395516912,3.395830832375829
8,2,11.339157681818872,5.711147418753674,3.6867195744555934,3.052922728172848,9.610070120271647
9,2,3.0072397355875693,5.428734471061514,9.735488619554037,3.82055111216409,5.280055137682232
10,1,6.712173877590945,3.9358443976519784,4.7313770673449635,5.7229475401452365,6.614144374606828
11,0,6.363048335047267,11.13150344953747,7.574504094414295,2.0152724771624198,5.280740540286521
12,1,6.371195228152455,4.665161529790728,3.0047769819239765,4.536923803430508,7.120282326834428
13,2,7.3136781283748515,9.230580189263812,6.4346253224489,2.109803597347439,2.3860903595074947
14,1,7.83062637025945,3.133473090348188,8.462559664537885,4.051830156913819,5.637076966219499
15,1,3.100676501978195,2.1288104667522214,7.285056595394151,6.072396360438077,4.346873547629009
16,3,4.067809202338882,3.7007844432299803,6.252470920500466,6.084465889797682,4.235026067890148
17,1,6.779021586188421,8.868993119944545,5.78605691256287,5.51569595498842,2.030457510740381
18,2,4.153679347650668,6.648742022362448,3.5467154286522176,6.891365105786761,9.030758861690128
19,0,3.1226154360184557,7.62225266801542,5.424143598153601,7.649180943548376,6.432416600178818
20,1,3.0892301506464803,5.775231459438643,9.538448200411926,6.16219973761039,2.233459795689183
