T,FC,x1,x2
1,1,3.52799047203313,5.012188793078369
2,1,4.583143891499514,8.351908762364767
3,0,2.3810114677412084,7.059315189437356
4,2,10.958538583476859,9.438220678572367
5,1,6.826182189886676,8.223005305694972
6,2,8.174932432465335,9.130624130246748
7,0,3.8067914933350697,6.320805445114402
8,2,8.083146252489643,5.6081941123369266
9,5,4.0352013536596,3.542472699867446
10,1,5.390535137057501,8.598511800402836
11,2,9.607585120720968,5.265153236206009
12,3,4.249342104353691,2.4452192275062616
13,0,5.4044371358524685,5.552419210435434
14,3,4.428329890250176,4.565821336548086
15,2,7.767705988113534,6.517995014454126
16,0,6.161074788837823,2.6919715365990036
17,1,2.7643441223402587,5.843301679301311
18,1,7.302872407736619,4.494862401263343
19,1,6.790157937404298,3.061204611240377
20,2,5.007250793326499,5.26724147142654
