T,FC,x1,x2,x3,x4,x5
1,1,4.19541993237262,2.793940938652902,3.305190303736728,4.107213233255932,3.8171592602880513
2,1,5.178152966152609,8.088633911703663,3.497355696520591,2.4135483368261976,2.6623378338270927
3,3,2.758032226360914,3.2409678017963155,8.722886527914437,5.099970565702146,7.160776045743209
4,2,6.54000886681246,4.107406265645693,3.214238159653003,5.063179036565358,3.3271207514824406
5,1,5.376075907417057,4.157889506644265,5.417218467632818,6.383306400672328,3.302411006077481
6,6,11.028765373683303,7.148249353804501,5.116015079096082,3.353984395405282,3.564479334371073
7,2,6.440590921286921,6.124627275068156,3.2607492211111917,2.401433150387612,3.0263748524210565
8,6,6.3226282960340825,3.1572898489847345,7.403495178380475,4.279470940201869,6.3069762880213585
9,4,2.8124450140856387,2.4316655045916087,6.970618181005111,6.712923861014039,6.1373554748516
10,6,11.060189498741922,3.1873100750072085,2.003078903060453,4.662088049887538,3.12382003242729
11,8,8.154644514146728,2.2217577600876335,9.173508642341684,3.3147946672982878,5.549632786937397
12,4,2.456771943760977,6.868709288353017,4.870526852745442,4.634940029156628,4.137219124692342
13,3,5.9341035838120355,4.261249364331344,3.2770603235171496,2.970246509480152,4.111426611642704
14,7,7.297205167568964,6.852691438895568,4.922904508692582,6.385187369538066,7.250212525362866
15,4,3.246313422792472,4.856964984145349,3.9963882904390298,5.024558714204235,3.411801799966568
16,4,9.697204955774621,6.601399893714818,5.287757144248712,6.066755194926804,6.576682004196964
17,6,5.445496404250216,8.101908619448157,2.4961933258962734,7.248267866688066,7.242994554177259
18,3,7.652671102203308,3.392503758656298,2.904877276177877,7.089733649514171,5.625003111479588
19,6,6.085068968333238,7.610034750557102,5.798829458606424,7.509907119939513,6.757453507627169
20,2,7.1643015366334755,2.947575440930661,6.304683528222922,3.3468671388532965,9.7911141001145
