T,FC,x1,x2,x3,x4,x5,x6,x7,x8
1,0,0.05,1.3,0.5,0.038970900569895155,0.9679538982611575,0.49209755134383915,0.04246173039278964,0.5663464219479647
2,17,1.0,17.8,2.8,0.5757324156559974,11.369416606626487,1.3144895785742927,0.34243107791217886,4.220926290634103
3,3,0.19,5.0,1.0,0.009958671328459744,3.8245033783792364,0.24777716464571664,0.06130908740293676,3.498169838119542
4,4,0.41,1.5,0.5,0.09354776541122092,0.021639598542551097,0.44795161318773663,0.2581312667432634,0.855748150789878
5,1,0.32,1.5,0.5,0.09274980164469757,1.1675114222397172,0.06063551239576831,0.17569547624140938,0.7444493545678235
6,4,0.61,3.0,1.0,0.33190711318419375,1.5320161635662672,0.20184566111095292,0.22267599901074078,1.3619430460231068
7,2,0.32,3.0,0.5,0.24947199037918447,0.657442297322983,0.054395014475601744,0.25980850008023426,1.9050961413680394
8,6,1.83,8.0,2.5,0.12956890394423892,4.228586867668948,0.00195040601997154,0.5373472320468629,2.854058953782797
9,9,3.01,30.0,3.0,1.8393302068603092,7.901385463851347,2.063152027549914,0.003683183598530519,25.098707167539217
10,0,1.79,9.0,3.0,1.0812699284050324,8.469214802781998,2.7287523986641116,1.4291912127591353,3.6752243599822014
11,0,3.17,25.0,6.0,0.6754945959288895,17.44155977655146,5.222050019232645,2.6535208053144155,24.091323156737406
12,0,3.4,15.0,4.0,0.6903141464120957,8.80463641772168,2.3922897662454528,3.014577228514494,8.476700528241658
13,0,4.2,15.0,4.0,0.7979322668127367,10.954959661936696,0.08316946580396012,1.8318298453648334,10.863798934221922
14,0,1.2,2.0,1.0,1.1213993741910966,1.0909696412965955,0.9087262879423447,0.7694711973847623,0.8067402482092101
