T,FC,x1,x2
1,2,6.642991996976965,6.301312027685066
2,1,4.8257854533044995,3.178755042497459
3,0,6.750966975457085,7.331442714663614
4,2,6.673631311760473,4.48814140427794
5,3,7.521026738910737,6.8566522743552545
6,4,3.9083343435887086,6.3131075989880046
7,0,4.200582845622012,2.143638207509448
8,7,6.942934825167304,7.217699392074255
9,6,7.121445369831261,8.195635927627452
10,3,7.754688751063351,3.862630034978257
11,3,6.0088660950845,7.078046999597925
12,1,4.862607750863232,5.56711926023153
13,2,4.289883252087082,3.1081497146588215
14,3,2.6190943783361678,3.2649175396101597
15,1,4.127854435403965,6.424834068697215
16,3,5.577291249474013,7.368384725463965
17,4,4.356193650195384,7.579304235674386
18,0,3.2427255477874164,2.4473091164060587
19,5,2.7175478257264136,7.364714324212872
20,3,2.543188743172688,3.730366065488215
