T,FC,x1,x2
1,5,8.895057131205,3.154089565275947
2,2,7.986055260206019,8.155287191788076
3,3,5.026574295719445,7.0586401327894
4,3,6.631705045898995,4.029149342867355
5,5,2.6087430478991704,4.071019650735982
6,3,2.1991038335141653,2.3005736103787426
7,1,7.460721214918012,7.376568094239059
8,5,2.094195373579697,4.754503151013499
9,4,6.6678960052155585,8.411188191985842
10,3,4.754444440007126,8.084715588614994
11,4,4.680224966283009,6.568517430738854
12,3,9.445333289952883,8.665497973236741
13,2,7.102255931087103,6.250754474155743
14,2,6.56346018831717,6.56478039436154
15,1,7.540629533894045,4.111141354356272
16,0,2.087914531649941,7.751404105796721
17,3,9.006447042708178,6.357061620748404
18,2,4.001786868881397,7.244685358221009
19,1,4.403302905023032,2.272816342773268
20,1,5.674916756631778,2.609921865539249
