T,FC,x1,x2
1,2,4.138819998752242,5.533048488893985
2,2,2.1596466273753836,4.126628525205089
3,2,7.077095924283233,2.2974410227668254
4,4,6.0693571239739565,8.317043707500645
5,4,8.060526505878407,5.188900680957728
6,5,8.239993477403617,5.608938935204607
7,2,7.80420312970674,2.2271367587168305
8,3,4.08837534245982,4.678842741642564
9,1,8.309744511002386,6.90106369187458
10,3,3.1184518176669966,5.437869765561223
11,3,6.132100703711932,3.3629174026387862
12,2,2.455405735060716,2.0247052485435324
13,3,5.411851237043207,6.731072207147717
14,3,7.959121923018433,2.929818051609242
15,3,5.050756942891413,4.423900998182866
16,1,2.035701820183738,4.038750012703499
17,0,5.3052823734077705,4.353940410324327
18,1,6.208468258641573,6.3648607283738805
19,2,7.1911168463571284,6.38894043150224
20,0,2.000040944278504,10.859961026572723
