T,FC,x1,x2,x3,x4,x5
1,3,6.542922529070092,2.4291007737246764,8.264584464775123,5.3524954438190155,3.3722739282550527
2,4,6.48234796498954,7.080150636192458,5.842473558452189,7.621640335266221,5.126580417819832
3,3,6.867547782408451,3.2823567742408675,7.788073578174643,4.50835914459681,8.638034092590761
4,2,9.550767643510303,3.8086797366947884,4.07931183322598,4.301613054617425,4.307621301240287
5,5,6.933741554197061,8.194000400002174,4.76238116829351,6.296333019495229,8.816368929838566
6,5,6.253039453347691,5.293392974825109,3.3268544239535744,8.021690445811648,6.484189560739719
7,8,4.712681785081501,6.668236064871067,3.2118432381586812,2.083638596490182,5.97418346920446
8,6,3.3504996125574698,3.7683621751047487,2.051265392272731,5.87276119600221,6.181348869336542
9,4,3.0350313127468276,2.0894780862786018,4.185501457604578,3.2309777612072423,3.442836711704146
10,7,7.089444412807276,6.319962795575182,5.307810709745835,7.038135116695931,5.354131021605215
11,5,3.3614684036631894,4.267894207963101,4.792321454621978,4.164799055715331,3.241798447472438
12,3,5.922259992816341,2.206977435578515,6.147193854658725,2.787875388680676,7.806004079366014
13,3,4.738819021244142,2.102429459257681,10.23552291492971,5.286177136825419,3.134928909850271
14,3,6.179559012021428,2.4987849459019476,3.2391919615941607,7.749518870348202,4.271338932040094
15,2,4.366507866471896,3.062119094460507,7.0741786259277095,7.409042752194392,6.0735931635859925
16,1,5.31286520540422,2.719766360329859,3.4841420559696026,6.023940539584092,5.099706332217307
17,4,4.430538803474829,6.177184373749465,3.051716253020003,4.6108296485632465,2.2333224251747437
18,5,6.3970818356064,7.443798582242605,3.1576428359529385,2.5943651060970816,7.235332500648606
19,1,4.369284452043198,3.155654142979698,5.124264772219815,8.081278857117765,7.591971727867535
20,2,3.7901028685939653,2.592530533439884,7.036973966878685,3.219567246417423,7.781802438406809
