T,FC,x1,x2,x3,x4
1,0,6.472242207105918,4.317998133792885,4.443800318624837,5.082324176249719
2,3,5.282268866510446,3.7366368857157797,6.6153851440209115,7.147104348611596
3,0,5.235979745710905,5.695618345112051,8.434572745865731,8.05539825374552
4,4,4.1368523429604345,3.9848414273370842,5.544953906968216,2.542789754595795
5,3,8.292295655312076,2.877503710756163,7.897204507962015,6.01420899680177
6,4,2.6695128210833587,3.8381466718152235,4.888904987002899,4.257067849138715
7,6,3.402464346827579,2.3264428538060637,6.101146736641824,8.198756551112362
8,10,6.271245278900342,7.566879742362762,4.117134516555955,3.5920431756505495
9,5,8.238563700053069,8.244215468352465,6.1120802785473485,4.341067657712903
10,3,6.010930972649443,7.310819469478893,5.90263691280451,5.651219739935698
11,1,5.53116875389719,4.192321604969342,3.321412103492215,3.5862854389546914
12,4,2.445257093773721,4.536355718355115,5.124257110004402,2.2276347284319
13,3,4.002979059472778,6.427330587905328,8.41388915786495,11.153700557482544
14,3,10.207620004593899,3.2373875555483114,4.478239210784562,3.427842404147599
15,5,4.279831733907522,6.192891167130118,4.135109005498318,5.795994746765043
16,4,3.05705965363339,3.9980715823304402,2.3435965592076307,7.78031417952156
17,1,8.063533989904672,2.481296223803601,4.239168228220692,4.183364072923408
18,3,5.470818477242099,8.993455866358069,7.1188284427944115,6.269079032483629
19,3,8.142256923798369,6.105173333609876,6.074808990787824,6.064367859221038
20,3,6.406439527534228,7.31388060459929,4.168080851309025,4.236733504664809
