T,FC,x1,x2
1,0,7.7203555769963925,8.65639107854799
2,93,7.360383409299584,8.374328194394995
3,23,3.8994299974935114,3.6498377158943724
4,9,6.741443316299728,4.81478844431271
5,2,3.7814481523039385,5.981282851729484
6,0,6.874085503370827,4.108972732506167
7,0,8.182687212619875,6.711362878857588
8,0,4.346803553716838,2.250279854691944
9,0,5.213316742394464,3.986455262159799
10,0,5.045761260991781,3.1511618636202643
11,0,3.6176150628092483,9.208605212802427
12,0,6.194979511881597,2.2972799709375566
13,0,3.041366286563345,7.1734351801326515
14,0,3.058973411728016,2.5311733732285964
15,0,5.87744871601519,4.338122064389367
16,0,8.266005400370505,2.179683243610199
17,0,6.510279382714522,2.471581254642474
18,0,9.067482939143712,5.006288120656209
19,0,5.9959976750563495,5.059088411291106
20,0,3.970243198443077,4.187523404493186
