T,FC,x1,x2
1,2,3.355033691687523,2.1411430592672525
2,1,5.561915838252179,4.254139128755909
3,2,7.1992823812130755,7.3857729705468325
4,0,5.966356221241454,3.15896920031945
5,6,7.5555628567427515,7.179124751207747
6,3,8.252112765195754,7.097113434976708
7,1,5.900336457118822,7.003594470382673
8,1,3.320433034348272,4.05984881635203
9,0,5.217186422415201,2.2360918121670044
10,1,8.204534561830936,2.0620852669106076
11,4,3.359051471159031,5.220807467930867
12,1,2.751057278733237,5.0280861817694005
13,2,5.445215783222242,4.9406739150151555
14,1,7.3225543829446025,6.272075568474072
15,0,8.223332264179742,4.234239622333961
16,2,3.1621587635816057,3.467178714149033
17,0,3.0966724151298903,4.322289024274656
18,2,6.979546363132222,4.192306111559589
19,2,7.1400904218655805,3.756431373843414
20,0,6.445444269659974,4.60313377087314
