T,FC,x1,x2
1,6,2.030972901213132,7.426326942646031
2,9,7.033814921219475,6.336294960337845
3,3,2.393937304509865,7.757936367807938
4,7,6.673993753950633,6.865375675145646
5,5,6.918743526190447,2.043031542740839
6,4,4.306195543935971,7.99759028766249
7,5,5.81744916251924,3.1311648955603517
8,4,5.119583495589965,8.688959871382277
9,4,7.240729407437377,3.2859515212734722
10,4,4.62959526975304,3.0450539505043897
11,4,3.887368511006135,7.27032951660969
12,6,6.395439579475207,3.703389094505395
13,0,7.775086777848554,9.284410598286286
14,2,7.123804806327428,4.755120247991071
15,1,7.229648459534838,3.405891790594617
16,3,7.881271024941592,4.183342770732681
17,1,6.757862427636742,3.4515557523546696
18,1,7.9039115077841675,4.159093279336003
19,2,6.526320300333935,5.598968312453432
20,0,4.043595689209916,5.236679559714107
