T,FC,x1,x2,x3
1,5,3.054391008121104,2.1400050162019983,5.397557736793858
2,9,4.014829861240704,3.338390324044545,12.075084349690833
3,3,5.046495601152731,3.1984906011823817,5.244582620240763
4,8,4.627278012524636,7.084366803592795,4.564911764121796
5,4,7.556050963257384,4.241008055866446,6.903399349714552
6,3,7.994244316479472,6.6025508061097415,3.13327340471161
7,4,7.482345603955101,8.094672429114812,6.213055322756085
8,4,2.0596882825339295,3.135173085109733,7.115176594831457
9,3,4.294817235345313,5.7444511035577825,7.8377401704172005
10,3,4.371440481034943,7.890293385937635,6.328904052598521
11,3,4.226803985488872,2.467091471120906,4.043661798267924
12,1,2.0180581629231393,6.577216642682307,6.480175198291992
13,5,10.806735542256833,4.056060787936255,3.4310693159764343
14,1,3.562569496795986,4.3678261927577156,4.938329548543477
15,3,8.30416626366707,4.633182235091706,2.4192212151867754
16,4,8.78704559604683,9.445465962920185,7.975219719326351
17,1,3.2881155076998376,2.1862691083905097,2.598605471203956
18,0,3.0222024962789216,5.015475205669985,6.60499143801893
19,3,6.6899658874857675,7.454458175671542,6.999892665131738
20,2,6.032389722429218,3.9987401034994745,5.081708242544675
