T,FC,x1,x2
1,2,2.9518616194090104,7.526427848056451
2,3,4.110416030457328,7.525586288124339
3,3,4.336229771449827,8.787007278026266
4,2,8.65949973181639,7.929070216242309
5,2,11.61462760673955,3.25291712332232
6,1,4.042018756263321,3.721893156433902
7,3,6.5419781997591215,4.54241771042091
8,0,4.473169876902389,4.21954339006208
9,3,5.0415487560445555,11.396192911776284
10,3,5.287323454289966,6.220996859459191
11,2,10.830762055171665,6.768240006195166
12,2,5.328476057428591,4.862211510717554
13,1,2.3004122112725773,6.626312967649312
14,1,5.234638993584736,4.485714541864463
15,2,5.677816092198289,6.187024391096633
16,2,2.0310084165784175,2.046519711810285
17,1,11.02045004613161,3.419342836577581
18,4,5.5868041070724335,3.1338620327406805
19,1,4.258108330828766,5.005053627236913
20,0,2.1672803870468687,7.561672433878818
