T,FC,x1,x2
1,0,2.1158648939251914,5.225925387809969
2,3,6.693110567886293,3.128910408640272
3,2,6.492121907536563,5.5688354948339835
4,3,3.833579574256979,4.342917294875064
5,1,6.504179084948742,6.278928084249188
6,2,6.416777215133943,5.38280421754083
7,0,3.269469966366186,2.405798861478559
8,1,4.635590231422942,6.590264520231594
9,4,6.571098090508872,7.807769697661084
10,0,6.39410129288078,7.458753000441864
11,4,3.2644049604063254,6.229153722979389
12,3,3.0320694276394593,4.072050835522879
13,2,5.218985721006836,7.0651820182470795
14,3,7.191449339971383,2.625228910076529
15,2,5.134201271724288,3.051308062341234
16,1,4.143710805244108,2.087350970614994
17,1,5.068549253478378,6.544809394354812
18,3,7.821943088427153,4.482939501575928
19,2,7.779253274839438,3.9701883401045364
20,3,4.906728863015198,6.094191270739214
